:START_ID(disease)|:END_ID(second_level_departments)|type:STRING|name:STRING
5282|20873|所属科室|所属科室
3329|20878|所属科室|所属科室
8616|20882|所属科室|所属科室
6332|20866|所属科室|所属科室
1273|20867|所属科室|所属科室
7518|20904|所属科室|所属科室
6990|20881|所属科室|所属科室
2997|20909|所属科室|所属科室
4689|20897|所属科室|所属科室
2024|20907|所属科室|所属科室
1658|20887|所属科室|所属科室
1052|20899|所属科室|所属科室
3969|20872|所属科室|所属科室
4500|20865|所属科室|所属科室
4396|20897|所属科室|所属科室
878|20907|所属科室|所属科室
6147|20869|所属科室|所属科室
5503|20870|所属科室|所属科室
8802|20904|所属科室|所属科室
8452|20908|所属科室|所属科室
6652|20897|所属科室|所属科室
8136|20898|所属科室|所属科室
6342|20879|所属科室|所属科室
6585|20899|所属科室|所属科室
5245|20897|所属科室|所属科室
1459|20869|所属科室|所属科室
7798|20893|所属科室|所属科室
958|20912|所属科室|所属科室
1890|20865|所属科室|所属科室
5893|20909|所属科室|所属科室
6394|20887|所属科室|所属科室
8366|20882|所属科室|所属科室
6|20884|所属科室|所属科室
4059|20865|所属科室|所属科室
4911|20872|所属科室|所属科室
545|20864|所属科室|所属科室
2367|20887|所属科室|所属科室
549|20867|所属科室|所属科室
72|20884|所属科室|所属科室
7012|20897|所属科室|所属科室
5184|20882|所属科室|所属科室
1835|20865|所属科室|所属科室
2016|20907|所属科室|所属科室
8266|20884|所属科室|所属科室
1655|20887|所属科室|所属科室
3248|20884|所属科室|所属科室
2495|20902|所属科室|所属科室
5483|20878|所属科室|所属科室
921|20912|所属科室|所属科室
2146|20898|所属科室|所属科室
3972|20879|所属科室|所属科室
3145|20864|所属科室|所属科室
275|20867|所属科室|所属科室
4934|20908|所属科室|所属科室
5042|20868|所属科室|所属科室
2576|20874|所属科室|所属科室
8688|20906|所属科室|所属科室
2719|20897|所属科室|所属科室
7049|20867|所属科室|所属科室
1511|20869|所属科室|所属科室
7099|20904|所属科室|所属科室
8557|20906|所属科室|所属科室
5251|20893|所属科室|所属科室
7880|20906|所属科室|所属科室
1521|20907|所属科室|所属科室
5680|20866|所属科室|所属科室
5005|20864|所属科室|所属科室
3469|20897|所属科室|所属科室
8731|20869|所属科室|所属科室
2019|20907|所属科室|所属科室
6469|20869|所属科室|所属科室
1457|20869|所属科室|所属科室
1583|20862|所属科室|所属科室
2999|20897|所属科室|所属科室
4618|20907|所属科室|所属科室
2688|20882|所属科室|所属科室
3239|20904|所属科室|所属科室
5577|20882|所属科室|所属科室
4333|20864|所属科室|所属科室
2905|20872|所属科室|所属科室
5950|20879|所属科室|所属科室
3451|20884|所属科室|所属科室
2325|20884|所属科室|所属科室
201|20907|所属科室|所属科室
2730|20867|所属科室|所属科室
6574|20912|所属科室|所属科室
7255|20912|所属科室|所属科室
6415|20869|所属科室|所属科室
6753|20887|所属科室|所属科室
185|20892|所属科室|所属科室
220|20899|所属科室|所属科室
1595|20887|所属科室|所属科室
247|20882|所属科室|所属科室
1012|20874|所属科室|所属科室
3903|20907|所属科室|所属科室
5334|20869|所属科室|所属科室
2775|20874|所属科室|所属科室
1295|20869|所属科室|所属科室
6948|20865|所属科室|所属科室
4758|20872|所属科室|所属科室
1932|20865|所属科室|所属科室
8308|20906|所属科室|所属科室
4702|20912|所属科室|所属科室
8338|20867|所属科室|所属科室
5217|20897|所属科室|所属科室
7077|20878|所属科室|所属科室
2232|20874|所属科室|所属科室
596|20879|所属科室|所属科室
91|20872|所属科室|所属科室
1856|20865|所属科室|所属科室
6059|20908|所属科室|所属科室
5297|20867|所属科室|所属科室
7098|20906|所属科室|所属科室
7763|20906|所属科室|所属科室
544|20903|所属科室|所属科室
8460|20895|所属科室|所属科室
6760|20899|所属科室|所属科室
6912|20869|所属科室|所属科室
764|20908|所属科室|所属科室
6292|20897|所属科室|所属科室
7414|20866|所属科室|所属科室
2039|20907|所属科室|所属科室
3487|20902|所属科室|所属科室
2535|20880|所属科室|所属科室
7424|20873|所属科室|所属科室
1779|20872|所属科室|所属科室
7725|20897|所属科室|所属科室
606|20879|所属科室|所属科室
2801|20878|所属科室|所属科室
7805|20865|所属科室|所属科室
3120|20864|所属科室|所属科室
6346|20860|所属科室|所属科室
8453|20859|所属科室|所属科室
1976|20907|所属科室|所属科室
7711|20912|所属科室|所属科室
5209|20884|所属科室|所属科室
1134|20890|所属科室|所属科室
1144|20890|所属科室|所属科室
3500|20859|所属科室|所属科室
4204|20872|所属科室|所属科室
128|20892|所属科室|所属科室
501|20867|所属科室|所属科室
2376|20878|所属科室|所属科室
299|20867|所属科室|所属科室
748|20908|所属科室|所属科室
554|20903|所属科室|所属科室
8732|20906|所属科室|所属科室
6402|20884|所属科室|所属科室
1997|20907|所属科室|所属科室
1800|20872|所属科室|所属科室
3326|20893|所属科室|所属科室
1656|20887|所属科室|所属科室
4864|20904|所属科室|所属科室
5253|20904|所属科室|所属科室
3612|20873|所属科室|所属科室
6930|20869|所属科室|所属科室
7413|20899|所属科室|所属科室
2022|20907|所属科室|所属科室
2972|20892|所属科室|所属科室
8114|20898|所属科室|所属科室
4619|20872|所属科室|所属科室
3639|20892|所属科室|所属科室
7386|20867|所属科室|所属科室
7281|20906|所属科室|所属科室
6861|20897|所属科室|所属科室
1752|20872|所属科室|所属科室
7956|20869|所属科室|所属科室
8141|20906|所属科室|所属科室
710|20908|所属科室|所属科室
3557|20864|所属科室|所属科室
1842|20865|所属科室|所属科室
2476|20882|所属科室|所属科室
3688|20859|所属科室|所属科室
4590|20882|所属科室|所属科室
3330|20908|所属科室|所属科室
5835|20865|所属科室|所属科室
7113|20882|所属科室|所属科室
2118|20909|所属科室|所属科室
1379|20869|所属科室|所属科室
8160|20878|所属科室|所属科室
2643|20912|所属科室|所属科室
3483|20865|所属科室|所属科室
6503|20884|所属科室|所属科室
3348|20893|所属科室|所属科室
5787|20859|所属科室|所属科室
754|20873|所属科室|所属科室
6607|20912|所属科室|所属科室
3186|20897|所属科室|所属科室
4723|20873|所属科室|所属科室
8250|20898|所属科室|所属科室
6078|20904|所属科室|所属科室
474|20892|所属科室|所属科室
3952|20882|所属科室|所属科室
8588|20867|所属科室|所属科室
3935|20862|所属科室|所属科室
4954|20909|所属科室|所属科室
4734|20869|所属科室|所属科室
5317|20912|所属科室|所属科室
6386|20869|所属科室|所属科室
7470|20906|所属科室|所属科室
802|20878|所属科室|所属科室
3633|20872|所属科室|所属科室
4058|20874|所属科室|所属科室
4510|20910|所属科室|所属科室
4504|20887|所属科室|所属科室
6564|20899|所属科室|所属科室
1643|20887|所属科室|所属科室
4078|20890|所属科室|所属科室
2669|20869|所属科室|所属科室
6123|20878|所属科室|所属科室
5630|20899|所属科室|所属科室
8222|20890|所属科室|所属科室
7457|20872|所属科室|所属科室
3141|20864|所属科室|所属科室
6470|20881|所属科室|所属科室
8408|20882|所属科室|所属科室
2277|20893|所属科室|所属科室
6601|20908|所属科室|所属科室
8239|20869|所属科室|所属科室
3302|20872|所属科室|所属科室
5413|20884|所属科室|所属科室
8309|20865|所属科室|所属科室
1865|20865|所属科室|所属科室
6068|20897|所属科室|所属科室
2006|20907|所属科室|所属科室
8318|20882|所属科室|所属科室
5673|20895|所属科室|所属科室
4873|20869|所属科室|所属科室
5768|20867|所属科室|所属科室
3820|20872|所属科室|所属科室
7318|20912|所属科室|所属科室
7667|20895|所属科室|所属科室
1452|20869|所属科室|所属科室
4027|20869|所属科室|所属科室
5487|20882|所属科室|所属科室
5300|20899|所属科室|所属科室
901|20912|所属科室|所属科室
4241|20899|所属科室|所属科室
4014|20884|所属科室|所属科室
7815|20867|所属科室|所属科室
5832|20878|所属科室|所属科室
845|20904|所属科室|所属科室
4554|20862|所属科室|所属科室
7154|20869|所属科室|所属科室
6103|20867|所属科室|所属科室
7498|20908|所属科室|所属科室
3230|20892|所属科室|所属科室
7467|20884|所属科室|所属科室
5303|20899|所属科室|所属科室
5211|20897|所属科室|所属科室
721|20908|所属科室|所属科室
6852|20908|所属科室|所属科室
6412|20912|所属科室|所属科室
1209|20895|所属科室|所属科室
3158|20903|所属科室|所属科室
6966|20865|所属科室|所属科室
7672|20884|所属科室|所属科室
240|20873|所属科室|所属科室
1519|20907|所属科室|所属科室
6458|20869|所属科室|所属科室
4478|20872|所属科室|所属科室
4712|20878|所属科室|所属科室
3505|20859|所属科室|所属科室
6962|20903|所属科室|所属科室
8491|20882|所属科室|所属科室
454|20873|所属科室|所属科室
3509|20905|所属科室|所属科室
6155|20904|所属科室|所属科室
5236|20897|所属科室|所属科室
6187|20890|所属科室|所属科室
3204|20898|所属科室|所属科室
5373|20872|所属科室|所属科室
5308|20878|所属科室|所属科室
8521|20906|所属科室|所属科室
2729|20878|所属科室|所属科室
1133|20866|所属科室|所属科室
7941|20912|所属科室|所属科室
1226|20895|所属科室|所属科室
2031|20907|所属科室|所属科室
3281|20898|所属科室|所属科室
7007|20890|所属科室|所属科室
33|20873|所属科室|所属科室
911|20912|所属科室|所属科室
1929|20865|所属科室|所属科室
8328|20892|所属科室|所属科室
5518|20890|所属科室|所属科室
616|20879|所属科室|所属科室
5527|20865|所属科室|所属科室
4892|20865|所属科室|所属科室
7324|20906|所属科室|所属科室
7583|20874|所属科室|所属科室
2837|20897|所属科室|所属科室
4088|20890|所属科室|所属科室
2520|20878|所属科室|所属科室
7170|20878|所属科室|所属科室
3893|20873|所属科室|所属科室
1505|20869|所属科室|所属科室
1998|20907|所属科室|所属科室
4447|20907|所属科室|所属科室
7754|20866|所属科室|所属科室
5311|20882|所属科室|所属科室
7482|20897|所属科室|所属科室
6664|20882|所属科室|所属科室
3399|20870|所属科室|所属科室
5134|20909|所属科室|所属科室
775|20908|所属科室|所属科室
1534|20882|所属科室|所属科室
5071|20897|所属科室|所属科室
3016|20884|所属科室|所属科室
4946|20908|所属科室|所属科室
5404|20897|所属科室|所属科室
7903|20882|所属科室|所属科室
6666|20862|所属科室|所属科室
8455|20882|所属科室|所属科室
786|20907|所属科室|所属科室
6066|20897|所属科室|所属科室
7982|20908|所属科室|所属科室
8571|20897|所属科室|所属科室
5155|20905|所属科室|所属科室
7738|20879|所属科室|所属科室
3426|20862|所属科室|所属科室
3252|20867|所属科室|所属科室
5662|20865|所属科室|所属科室
7311|20890|所属科室|所属科室
7696|20882|所属科室|所属科室
1249|20882|所属科室|所属科室
4798|20912|所属科室|所属科室
6148|20862|所属科室|所属科室
2559|20887|所属科室|所属科室
2360|20866|所属科室|所属科室
8388|20899|所属科室|所属科室
1962|20907|所属科室|所属科室
692|20908|所属科室|所属科室
3695|20874|所属科室|所属科室
1352|20869|所属科室|所属科室
1504|20869|所属科室|所属科室
4770|20878|所属科室|所属科室
7920|20910|所属科室|所属科室
8226|20882|所属科室|所属科室
848|20904|所属科室|所属科室
6835|20899|所属科室|所属科室
7985|20906|所属科室|所属科室
634|20879|所属科室|所属科室
