:START_ID(disease)|:END_ID(disease)|type:STRING|name:STRING
6615|3998|并发症|并发症
2109|2109|并发症|并发症
107|21|并发症|并发症
3834|135|并发症|并发症
3943|156|并发症|并发症
4053|8801|并发症|并发症
5276|5292|并发症|并发症
4724|258|并发症|并发症
6256|1780|并发症|并发症
3678|3998|并发症|并发症
4915|6823|并发症|并发症
6149|1238|并发症|并发症
2380|185|并发症|并发症
2214|25|并发症|并发症
2405|2485|并发症|并发症
222|5274|并发症|并发症
6212|1729|并发症|并发症
4852|603|并发症|并发症
1796|3300|并发症|并发症
3450|21|并发症|并发症
1146|933|并发症|并发症
7052|2201|并发症|并发症
6493|141|并发症|并发症
1559|2569|并发症|并发症
6098|1183|并发症|并发症
5639|138|并发症|并发症
5927|617|并发症|并发症
5296|2971|并发症|并发症
2398|3147|并发症|并发症
3780|1802|并发症|并发症
1286|258|并发症|并发症
984|5140|并发症|并发症
1744|617|并发症|并发症
4545|2662|并发症|并发症
736|4283|并发症|并发症
3022|3902|并发症|并发症
6208|221|并发症|并发症
2772|739|并发症|并发症
3941|2935|并发症|并发症
3652|2712|并发症|并发症
2260|8711|并发症|并发症
6614|551|并发症|并发症
8363|3752|并发症|并发症
4418|33|并发症|并发症
627|2282|并发症|并发症
1391|4090|并发症|并发症
7648|5376|并发症|并发症
1577|3333|并发症|并发症
180|2526|并发症|并发症
3654|202|并发症|并发症
8065|4531|并发症|并发症
3469|2419|并发症|并发症
2667|802|并发症|并发症
988|8518|并发症|并发症
705|7550|并发症|并发症
1995|622|并发症|并发症
3024|8803|并发症|并发症
8767|170|并发症|并发症
199|119|并发症|并发症
916|4913|并发症|并发症
5904|23|并发症|并发症
7984|1871|并发症|并发症
4375|816|并发症|并发症
8582|1135|并发症|并发症
2452|2321|并发症|并发症
3064|939|并发症|并发症
3544|4070|并发症|并发症
4897|5977|并发症|并发症
2372|355|并发症|并发症
2059|715|并发症|并发症
1797|167|并发症|并发症
6381|983|并发症|并发症
5214|839|并发症|并发症
4672|3333|并发症|并发症
6225|3495|并发症|并发症
3015|1720|并发症|并发症
450|933|并发症|并发症
5793|1892|并发症|并发症
4729|3164|并发症|并发症
3338|2611|并发症|并发症
909|4198|并发症|并发症
335|2967|并发症|并发症
405|4283|并发症|并发症
747|770|并发症|并发症
2349|4855|并发症|并发症
5342|4632|并发症|并发症
6381|135|并发症|并发症
2028|2655|并发症|并发症
2791|6614|并发症|并发症
1626|640|并发症|并发症
1773|6204|并发症|并发症
4952|8411|并发症|并发症
1332|1317|并发症|并发症
5527|7151|并发症|并发症
7704|60|并发症|并发症
5102|7478|并发症|并发症
8056|5672|并发症|并发症
8344|4411|并发症|并发症
862|8788|并发症|并发症
1918|3781|并发症|并发症
2334|335|并发症|并发症
2326|4097|并发症|并发症
8388|6474|并发症|并发症
1710|3317|并发症|并发症
5169|3071|并发症|并发症
3382|1771|并发症|并发症
7137|4198|并发症|并发症
6493|4088|并发症|并发症
789|2453|并发症|并发症
1273|232|并发症|并发症
4563|141|并发症|并发症
8778|312|并发症|并发症
101|25|并发症|并发症
7923|180|并发症|并发症
7239|4835|并发症|并发症
3192|6989|并发症|并发症
8076|1162|并发症|并发症
2709|1029|并发症|并发症
1233|202|并发症|并发症
7617|3018|并发症|并发症
5009|138|并发症|并发症
7829|4714|并发症|并发症
741|2967|并发症|并发症
7799|1196|并发症|并发症
4092|4283|并发症|并发症
7365|1653|并发症|并发症
2561|603|并发症|并发症
7210|3329|并发症|并发症
45|40|并发症|并发症
653|8687|并发症|并发症
2126|1346|并发症|并发症
5148|7855|并发症|并发症
5521|3147|并发症|并发症
7439|5863|并发症|并发症
6075|1923|并发症|并发症
2798|647|并发症|并发症
2585|2539|并发症|并发症
4646|195|并发症|并发症
5449|716|并发症|并发症
3212|167|并发症|并发症
3447|1223|并发症|并发症
985|23|并发症|并发症
4906|94|并发症|并发症
3774|8489|并发症|并发症
2060|2053|并发症|并发症
2226|334|并发症|并发症
8017|333|并发症|并发症
5780|6445|并发症|并发症
4669|644|并发症|并发症
1158|1136|并发症|并发症
6907|8803|并发症|并发症
8611|1317|并发症|并发症
4225|933|并发症|并发症
8764|6507|并发症|并发症
7739|2898|并发症|并发症
920|355|并发症|并发症
6497|8776|并发症|并发症
6230|371|并发症|并发症
1720|2594|并发症|并发症
2124|8711|并发症|并发症
6326|6507|并发症|并发症
6591|8779|并发症|并发症
2800|8178|并发症|并发症
4289|2275|并发症|并发症
5926|19|并发症|并发症
3957|21|并发症|并发症
408|908|并发症|并发症
2334|193|并发症|并发症
848|853|并发症|并发症
3009|5977|并发症|并发症
6249|52|并发症|并发症
7201|1533|并发症|并发症
6724|3390|并发症|并发症
7499|779|并发症|并发症
691|5977|并发症|并发症
122|8801|并发症|并发症
1226|3393|并发症|并发症
8226|1209|并发症|并发症
498|2297|并发症|并发症
586|4198|并发症|并发症
1219|1107|并发症|并发症
146|195|并发症|并发症
808|2853|并发症|并发症
7678|2423|并发症|并发症
1456|1048|并发症|并发症
8107|2670|并发症|并发症
3494|180|并发症|并发症
521|2275|并发症|并发症
2227|40|并发症|并发症
4016|1498|并发症|并发症
2308|3340|并发症|并发症
2913|25|并发症|并发症
2413|7134|并发症|并发症
5484|1893|并发症|并发症
2830|462|并发症|并发症
339|167|并发症|并发症
7101|3823|并发症|并发症
325|280|并发症|并发症
5089|3050|并发症|并发症
5718|8500|并发症|并发症
7295|770|并发症|并发症
7813|7970|并发症|并发症
4963|3998|并发症|并发症
4416|2655|并发症|并发症
3358|4814|并发症|并发症
583|40|并发症|并发症
3894|8711|并发症|并发症
5507|1123|并发症|并发症
2922|1206|并发症|并发症
4375|1752|并发症|并发症
3892|7649|并发症|并发症
4460|203|并发症|并发症
784|1394|并发症|并发症
6241|195|并发症|并发症
2952|1824|并发症|并发症
2048|4102|并发症|并发症
3204|677|并发症|并发症
3221|6477|并发症|并发症
4709|3921|并发症|并发症
7858|3376|并发症|并发症
6081|2041|并发症|并发症
1262|1254|并发症|并发症
4275|2055|并发症|并发症
180|195|并发症|并发症
4380|2132|并发症|并发症
8159|1720|并发症|并发症
1526|167|并发症|并发症
3550|5779|并发症|并发症
3441|3300|并发症|并发症
1937|965|并发症|并发症
2456|3921|并发症|并发症
5088|40|并发症|并发症
90|40|并发症|并发症
1175|283|并发症|并发症
4091|820|并发症|并发症
847|118|并发症|并发症
6418|8583|并发症|并发症
1695|939|并发症|并发症
3829|3703|并发症|并发症
7114|3943|并发症|并发症
2188|2136|并发症|并发症
3856|167|并发症|并发症
6455|461|并发症|并发症
962|355|并发症|并发症
4272|312|并发症|并发症
7243|1688|并发症|并发症
4993|258|并发症|并发症
83|7266|并发症|并发症
7639|802|并发症|并发症
357|7033|并发症|并发症
3425|236|并发症|并发症
5619|6441|并发症|并发症
652|654|并发症|并发症
4053|137|并发症|并发症
1614|4338|并发症|并发症
7364|2937|并发症|并发症
44|21|并发症|并发症
6825|23|并发症|并发症
4340|2282|并发症|并发症
4901|5672|并发症|并发症
4970|195|并发症|并发症
1974|1874|并发症|并发症
5398|6441|并发症|并发症
1476|2201|并发症|并发症
2833|2709|并发症|并发症
3287|421|并发症|并发症
2640|180|并发症|并发症
8762|23|并发症|并发症
6450|236|并发症|并发症
6896|2539|并发症|并发症
2682|2502|并发症|并发症
6066|1238|并发症|并发症
6408|2898|并发症|并发症
6374|195|并发症|并发症
28|52|并发症|并发症
3903|2275|并发症|并发症
3716|355|并发症|并发症
3932|4041|并发症|并发症
4887|658|并发症|并发症
828|8424|并发症|并发症
3908|167|并发症|并发症
4974|6507|并发症|并发症
3129|984|并发症|并发症
3085|3998|并发症|并发症
6775|126|并发症|并发症
201|1939|并发症|并发症
2373|2635|并发症|并发症
2921|7769|并发症|并发症
2954|1949|并发症|并发症
2573|2967|并发症|并发症
5318|1485|并发症|并发症
6422|3910|并发症|并发症
4413|8580|并发症|并发症
3298|8779|并发症|并发症
6950|633|并发症|并发症
4971|6127|并发症|并发症
1002|221|并发症|并发症
4924|2229|并发症|并发症
4766|1136|并发症|并发症
1939|8766|并发症|并发症
8529|4832|并发症|并发症
2208|5661|并发症|并发症
6413|4832|并发症|并发症
498|2684|并发症|并发症
2390|25|并发症|并发症
5105|2229|并发症|并发症
5851|800|并发症|并发症
1314|6441|并发症|并发症
4774|1892|并发症|并发症
4872|1628|并发症|并发症
5818|310|并发症|并发症
5585|1065|并发症|并发症
99|60|并发症|并发症
1668|6238|并发症|并发症
6572|620|并发症|并发症
8024|2559|并发症|并发症
5441|3303|并发症|并发症
222|194|并发症|并发症
2058|312|并发症|并发症
1393|2207|并发症|并发症
7836|5349|并发症|并发症
2473|3706|并发症|并发症
1874|760|并发症|并发症
1648|743|并发症|并发症
5004|23|并发症|并发症
2349|7134|并发症|并发症
619|138|并发症|并发症
2247|8790|并发症|并发症
2593|643|并发症|并发症
4639|1319|并发症|并发症
6293|3307|并发症|并发症
6037|25|并发症|并发症
1187|4198|并发症|并发症
2338|4201|并发症|并发症
2319|8108|并发症|并发症
6664|3379|并发症|并发症
1773|203|并发症|并发症
5105|647|并发症|并发症
5706|6218|并发症|并发症
863|167|并发症|并发症
1505|3376|并发症|并发症
2363|833|并发症|并发症
3991|793|并发症|并发症
3168|4763|并发症|并发症
4385|4283|并发症|并发症
1039|258|并发症|并发症
5443|3998|并发症|并发症
1710|167|并发症|并发症
6178|6978|并发症|并发症
5527|1871|并发症|并发症
4266|633|并发症|并发症
4545|770|并发症|并发症
6910|3998|并发症|并发症
2672|1995|并发症|并发症
3976|8128|并发症|并发症
986|983|并发症|并发症
5543|3178|并发症|并发症
5825|3390|并发症|并发症
2737|2831|并发症|并发症
2773|6553|并发症|并发症
8444|2662|并发症|并发症
5480|500|并发症|并发症
1452|2213|并发症|并发症
84|60|并发症|并发症
2921|1252|并发症|并发症
1056|2967|并发症|并发症
6811|88|并发症|并发症
6357|311|并发症|并发症
8725|3998|并发症|并发症
8313|8134|并发症|并发症
2497|770|并发症|并发症
36|8104|并发症|并发症
1090|1090|并发症|并发症
8091|5422|并发症|并发症
5837|716|并发症|并发症
2298|355|并发症|并发症
6750|1879|并发症|并发症
97|1135|并发症|并发症
5931|6238|并发症|并发症
6773|195|并发症|并发症
2284|258|并发症|并发症
5127|1418|并发症|并发症
2086|8711|并发症|并发症
5717|221|并发症|并发症
2303|32|并发症|并发症
2001|209|并发症|并发症
8555|5904|并发症|并发症
391|6998|并发症|并发症
7545|8785|并发症|并发症
6541|4585|并发症|并发症
8101|8308|并发症|并发症
932|933|并发症|并发症
2881|1461|并发症|并发症
7022|2275|并发症|并发症
7277|1803|并发症|并发症
4768|1892|并发症|并发症
4735|2525|并发症|并发症
1067|8489|并发症|并发症
4220|2382|并发症|并发症
5801|5672|并发症|并发症
484|729|并发症|并发症
6073|1830|并发症|并发症
3813|3522|并发症|并发症
4265|1823|并发症|并发症
8107|1161|并发症|并发症
8328|334|并发症|并发症
6254|180|并发症|并发症
4067|4836|并发症|并发症
4329|842|并发症|并发症
4106|40|并发症|并发症
1895|3018|并发症|并发症
4964|1271|并发症|并发症
3502|984|并发症|并发症
381|2522|并发症|并发症
1360|5622|并发症|并发症
2140|1312|并发症|并发症
2601|5977|并发症|并发症
2763|5766|并发症|并发症
1690|1730|并发症|并发症
1719|639|并发症|并发症
2872|335|并发症|并发症
4831|7320|并发症|并发症
8772|540|并发症|并发症
189|205|并发症|并发症
2610|1850|并发症|并发症
7013|1107|并发症|并发症
1220|2800|并发症|并发症
3472|108|并发症|并发症
5933|2569|并发症|并发症
7155|355|并发症|并发症
6474|195|并发症|并发症
3199|3409|并发症|并发症
329|333|并发症|并发症
1727|7745|并发症|并发症
4423|8547|并发症|并发症
3854|4332|并发症|并发症
795|6507|并发症|并发症
6035|2073|并发症|并发症
5971|1125|并发症|并发症
7488|1136|并发症|并发症
3532|617|并发症|并发症
6880|1915|并发症|并发症
6775|8801|并发症|并发症
5046|1720|并发症|并发症
8136|138|并发症|并发症
6822|118|并发症|并发症
5116|8178|并发症|并发症
8348|3300|并发症|并发症
6534|8489|并发症|并发症
995|3752|并发症|并发症
840|809|并发症|并发症
2547|1346|并发症|并发症
3074|3037|并发症|并发症
101|4|并发症|并发症
2824|1570|并发症|并发症
6604|704|并发症|并发症
7349|4198|并发症|并发症
183|177|并发症|并发症
4112|3062|并发症|并发症
3473|933|并发症|并发症
7511|1885|并发症|并发症
7355|3062|并发症|并发症
77|19|并发症|并发症
1342|1319|并发症|并发症
6341|3752|并发症|并发症
4582|586|并发症|并发症
5792|8711|并发症|并发症
6646|6213|并发症|并发症
5721|2249|并发症|并发症
2338|1198|并发症|并发症
1570|2211|并发症|并发症
3826|6712|并发症|并发症
320|4405|并发症|并发症
4636|3097|并发症|并发症
6861|4522|并发症|并发症
6911|8489|并发症|并发症
5270|193|并发症|并发症
2822|1748|并发症|并发症
5663|2229|并发症|并发症
4846|8719|并发症|并发症
2857|258|并发症|并发症
4844|3746|并发症|并发症
7530|3340|并发症|并发症
180|23|并发症|并发症
2775|5622|并发症|并发症
7055|927|并发症|并发症
420|781|并发症|并发症
6107|177|并发症|并发症
8756|203|并发症|并发症
8337|1720|并发症|并发症
5657|6441|并发症|并发症
1224|638|并发症|并发症
2303|2898|并发症|并发症
6114|1957|并发症|并发症
68|8178|并发症|并发症
6800|193|并发症|并发症
8420|7527|并发症|并发症
