id:ID(symptoms)|name:STRING|label:STRING
39069|甲状软骨下可触...|症状
39070|尿道分泌粘液或...|症状
39071|总胆红素高|症状
39072|腭舌咽呼吸肌呈...|症状
39073|迁移性脓肿|症状
39074|脓疱性痤疮|症状
39075|阔韧带内形成血肿|症状
39076|记忆力障碍|症状
39077|多指（趾）畸形|症状
39078|绝经后出血|症状
39079|憩室出血|症状
39080|髋外侧肿胀压痛|症状
39081|角结膜干燥症|症状
39082|足跟淤血|症状
39083|声带老化|症状
39084|大便呈褐色|症状
39085|传导性耳鸣|症状
39086|外周围血淋巴细...|症状
39087|锑性皮炎|症状
39088|食积口臭|症状
39089|酒精中毒性偏执状态|症状
39090|先天性无虹膜|症状
39091|腱反射亢进|症状
39092|背部有隐约麻痛不适|症状
39093|肾阳虚|症状
39094|剥夺性弱视|症状
39095|直肠脱垂|症状
39096|纵行骨折|症状
39097|臀部可触及上移...|症状
39098|远端胃窦产生异位节律|症状
39099|无菌性赘生物|症状
39100|月经骤停|症状
39101|心音遥远|症状
39102|新生儿便秘|症状
39103|静止性震颤|症状
39104|感染性鼻炎|症状
39105|大腿肌肉萎缩|症状
39106|交替脉|症状
39107|齿龈肥厚|症状
39108|胸腹呈矛盾运动|症状
39109|口眼歪斜|症状
39110|椎动脉迂曲痉挛|症状
39111|口淡无味|症状
39112|额区感觉减退|症状
39113|惧站立，喜依托|症状
39114|缴健菲|症状
39115|大腿毛细血管明显|症状
39116|大小便失禁|症状
39117|气压伤|症状
39118|经前综合症|症状
39119|尾部疼痛而拒坐|症状
39120|术后发热|症状
39121|尿崩|症状
39122|呼吸中可有烂苹果味|症状
39123|臀部酸痛|症状
39124|血管壁变薄|症状
39125|睫状充血|症状
39126|胃内翻腾或搅拌感|症状
39127|发作性傻笑|症状
39128|恶露不净|症状
39129|晕轮效应|症状
39130|手热|症状
39131|月经不调|症状
39132|血清铜氧化酶吸...|症状
39133|过早丧失咀嚼功能|症状
39134|镜子征|症状
39135|胫前和足部坚硬...|症状
39136|吞咽障碍|症状
39137|一咳嗽胸口就疼|症状
39138|感觉障碍|症状
39139|大便不成形|症状
39140|下体异味|症状
39141|牙齿异常|症状
39142|出血性梗死|症状
39143|等渗尿|症状
39144|开放性损伤|症状
39145|肾间质受损|症状
39146|不真实感|症状
39147|咳痰|症状
39148|突眼症|症状
39149|兰瑞|症状
39150|鼓膜充血|症状
39151|“三怕”(水声...|症状
39152|上腹部疼痛|症状
39153|骨骼变形缩短|症状
39154|增殖腺肥大|症状
39155|儿童头痛|症状
39156|面神经瘫痪|症状
39157|持续低烧|症状
39158|肘外侧夜间痛|症状
39159|眼球浮动现象|症状
39160|认知神经功能丧失|症状
39161|小儿脸上有白斑|症状
39162|血骨髓或痰涂片...|症状
39163|足跟蓝黑色或黑色斑点|症状
39164|顽固性失眠|症状
39165|混浊尿|症状
39166|人工流产术后出血|症状
39167|情绪性腹痛|症状
39168|血清甲胎蛋白升高|症状
39169|晒伤|症状
39170|脚底干裂|症状
39171|糖类皮质激素分泌过多|症状
39172|输精管变粗|症状
39173|胸骨下端压痛|症状
39174|神经痛|症状
39175|恶病性痤疮|症状
39176|会阴痒|症状
39177|耻骨直肠肌痉挛性肥大|症状
39178|胫前指压性水肿|症状
39179|尿潴留|症状
39180|牙齿颈部黄斑|症状
39181|中枢神经抑制药...|症状
39182|视神经萎缩|症状
39183|前列腺分泌物含...|症状
39184|妊高征|症状
39185|延髓性麻痹|症状
39186|骨硬化|症状
39187|晶状体青光眼斑|症状
39188|低血糖性低温症|症状
39189|岳亚庆|症状
39190|肾小管萎陷|症状
39191|牙脱位|症状
39192|视网膜动脉阻塞|症状
39193|滤泡增大|症状
39194|舌肌萎缩|症状
39195|青春期甲亢|症状
39196|腰痛|症状
39197|倾倒综合征|症状
39198|舌轻度外吐|症状
39199|社交敏感性障碍|症状
39200|慢性肾损害|症状
39201|排卵期腹胀|症状
39202|三联征|症状
39203|出血性丘疹|症状
39204|肺过度充气|症状
39205|先天性乳糖酶缺乏|症状
39206|股二头肌损伤|症状
39207|牙齿萌出异常|症状
39208|吞咽痛|症状
39209|讷吃|症状
39210|肠系膜囊肿|症状
39211|咳嗽伴体重减轻|症状
39212|间歇性胃痛|症状
39213|耳源性眩晕|症状
39214|龟头瘙痒|症状
39215|颈动脉痛|症状
39216|妊娠时持续性腹...|症状
39217|尿糖|症状
39218|半年或1岁以后...|症状
39219|构音不良-手笨...|症状
39220|妊娠期急性脂肪肝|症状
39221|目痛|症状
39222|局部肢体抽动|症状
39223|反拗危象|症状
39224|呕吐|症状
39225|露出骨头的骨折|症状
39226|磨牙|症状
39227|微循环障碍|症状
39228|脐疮|症状
39229|上唇肥厚|症状
39230|纤毛上皮细胞损伤脱落|症状
39231|牙龈上发生黑线|症状
39232|肺纹理增粗|症状
39233|过敏性皮炎|症状
39234|小腿溃疡|症状
39235|乳晕痒|症状
39236|筋膜疼痛|症状
39237|目赤|症状
39238|分裂型人格障碍|症状
39239|浮脉|症状
39240|眼睑外翻|症状
39241|特殊面痣|症状
39242|肝转移|症状
39243|腹部逐渐胀大|症状
39244|卵泡黄素化|症状
39245|定向力障碍|症状
39246|眼睑肥厚|症状
39247|鼻干|症状
39248|移行病变|症状
39249|睡觉时心跳加快|症状
39250|前胸压迫性疼痛|症状
39251|肋骨及胸骨下吸...|症状
39252|脑疝危象|症状
39253|阴虚体质|症状
39254|呼正江|症状
39255|嗳气|症状
39256|假性延髓性麻痹|症状
39257|睾丸受浸润|症状
39258|手脱皮|症状
39259|痛觉与温度觉减...|症状
39260|心脑血管意外|症状
39261|大角膜|症状
39262|产后发热|症状
39263|呼吸浅慢|症状
39264|眼面痛|症状
39265|语言发育迟缓|症状
39266|硬脊膜膨出|症状
39267|运动失调|症状
39268|淋巴发育不全|症状
39269|鼻毛脱落|症状
39270|剑突压痛|症状
39271|咳巧克力色痰|症状
39272|抗内膜抗体阳性|症状
39273|外寒内热|症状
39274|休克性神经受累|症状
39275|粪便中查见虫卵...|症状
39276|恶性贫血|症状
39277|间歇性头痛|症状
39278|脑实质的浸润|症状
39279|过度换气引起晕厥|症状
39280|临产后阵痛剧烈|症状
39281|心前区隆起|症状
39282|剧烈运动后呕吐|症状
39283|第5指短小弯曲|症状
39284|革兰阴性杆菌感染|症状
39285|肌肉撞伤|症状
39286|痰呈粘液脓性|症状
39287|大便干燥|症状
39288|病理性脱发|症状
39289|外踝前下方肿胀和疼痛|症状
39290|角膜知觉减少|症状
39291|血小板聚集增强|症状
39292|深侧鼻塞|症状
39293|面肌强直|症状
39294|消化道憩室|症状
39295|节律性刻板重复...|症状
39296|手握物无力|症状
39297|肝部疼痛|症状
39298|脑水肿|症状
39299|豆菊香|症状
39300|低温性昏迷|症状
39301|情绪性头痛|症状
39302|异源性ACTH|症状
39303|低氧血症|症状
39304|胃容纳性减弱|症状
39305|钙沉积|症状
39306|肩膀酸疼|症状
39307|阴囊肿胀|症状
39308|前房中肿胀的晶...|症状
39309|骨髓巨核细胞成熟障碍|症状
39310|子宫颈有举痛|症状
39311|唾液及汗液减少|症状
39312|药物中毒|症状
39313|晕厥反复发作|症状
39314|新月状溶骨性缺损|症状
39315|颈根部斜方肌及...|症状
39316|小眼球|症状
39317|发热伴尿频、尿...|症状
39318|结肠内形成坚硬的粪石|症状
39319|主动脉瓣上膈膜型狭窄|症状
39320|尿色酱红或呈酱油色|症状
39321|腹腔积液|症状
39322|心房对心室收缩...|症状
39323|腹股沟淋巴结肿大|症状
39324|手部功能完全丧失|症状
39325|褐青斑|症状
39326|霉菌感染|症状
39327|骨内损害|症状
39328|心脏肥大|症状
39329|唇腭裂|症状
39330|剧烈神经根性痛|症状
39331|心源性呼吸困难|症状
39332|肝星状细胞增生|症状
39333|腮腺无痛性肿块|症状
39334|三叉神经分布区麻木感|症状
39335|咽异感症|症状
39336|大腿长红疙瘩|症状
39337|思维缓慢|症状
39338|肝肿大|症状
39339|心脏复苏|症状
39340|“鸭步”步态|症状
39341|小三阳|症状
39342|泛发性红色斑块|症状
39343|指甲特大有纵纹...|症状
39344|肾间质水肿|症状
39345|牙龈长脓包|症状
39346|脚趾发麻|症状
39347|烧伤创面暗灰或...|症状
39348|“鸡盲”或“雀盲”|症状
39349|右上腹持续性剧...|症状
39350|手脚痒|症状
39351|眼底出血和渗出|症状
39352|脐带血循环障碍|症状
39353|手指末端持续对...|症状
39354|间歇性头晕|症状
39355|腰痛卧床加重|症状
39356|颅内钙化|症状
39357|糙皮病样皮疹|症状
39358|注意力不集中|症状
39359|牙移位|症状
39360|发作性睡眠|症状
39361|头昏眼花|症状
39362|肾动脉狭窄|症状
39363|目光呆滞|症状
39364|手腕肿痛及掌屈...|症状
39365|精神依赖性|症状
39366|胸腰椎损伤|症状
39367|前囟张力增高|症状
39368|角弓反张|症状
39369|南慧|症状
39370|失水多于失钠且...|症状
39371|排便困难|症状
39372|胸骨隆凸|症状
39373|眶周瘀斑|症状
39374|齿痕舌|症状
39375|结肠黑变|症状
39376|阴茎短|症状
39377|韧带断裂|症状
39378|手腕长骨刺|症状
39379|肌痛|症状
39380|胸部紧迫或束带感|症状
39381|肩节后脱位|症状
39382|依赖公式化|症状
39383|乳房胀痛|症状
39384|颅面骨畸形|症状
39385|唇上长有小水泡|症状
39386|肺部小结节|症状
39387|产后血晕|症状
39388|气腹征|症状
39389|肺部或支气管周...|症状
39390|肩背部沉重感|症状
39391|阴道粘连|症状
39392|两下肺纹理增粗|症状
39393|颅神经麻痹|症状
39394|手势性自动症|症状
39395|臀沟展平和下垂|症状
39396|气管受压|症状
39397|新陈代谢旺盛|症状
39398|中暑高热|症状
39399|眼睛红肿|症状
39400|日轻夜重的瘙痒|症状
39401|胃阴虚|症状
39402|巨脾症|症状
39403|肾结石|症状
39404|工作倦怠|症状
39405|中度精神发育迟滞|症状
39406|乳痛症|症状
39407|阴毛脱落|症状
39408|胫骨干骨不连|症状
39409|髋外侧可见皮下瘀血斑|症状
39410|舌头溃疡|症状
39411|心肌耗氧量增加|症状
39412|膈麻痹|症状
39413|晶状体铁质沉着|症状
39414|小腿或前臂间隙综合征|症状
39415|手指发僵疼痛|症状
39416|小脑性共济失调|症状
39417|臀部疼痛|症状
39418|衰弱|症状
39419|上睑下垂|症状
39420|癫痫的全身强直...|症状
39421|咽喉部干燥刺痒|症状
39422|脑动脉痉挛|症状
39423|咳泡沫黏液痰|症状
39424|胃肠道症状|症状
39425|杯状耳|症状
39426|肾上腺危象|症状
39427|圆形或卵圆形丘...|症状
39428|控制能力丧失|症状
39429|覃迅云|症状
39430|PAS染色阳性|症状
39431|腮腺肿胀|症状
39432|小步态|症状
39433|脐周肿胀|症状
39434|腹部“气串样”肿块|症状
39435|胃酸减少|症状
39436|咽部粘膜弥漫充血|症状
39437|神志恍惚|症状
39438|下睑外翻|症状
39439|颈部疼痛|症状
39440|咬肌肥大|症状
39441|短暂性眩晕|症状
39442|毓卓|症状
39443|多血质|症状
39444|无瘙痒，无肝胆...|症状
39445|气血不通|症状
39446|偏执状态|症状
39447|颈部扭伤|症状
39448|组织坏死|症状
39449|眼眶疼痛|症状
39450|静脉石|症状
39451|小儿生理性贫血|症状
39452|代偿作用|症状
39453|脚趾甲内长|症状
39454|缺智齿|症状
39455|闭经-乳溢-不...|症状
39456|女性膀胱颈梗阻|症状
39457|小儿声带损伤|症状
39458|病态欣快感|症状
39459|脸颊出现红血丝|症状
39460|唇厚舌大|症状
39461|假日心脏综合征|症状
39462|右心室流出道|症状
39463|乙肝表面抗体（...|症状
39464|排卵期头晕|症状
39465|半侧面部发育不良|症状
39466|小儿流口水|症状
39467|脊髓内胶质增生|症状
39468|戒断反应|症状
39469|肋间隙变窄|症状
39470|出生后即有持续青紫|症状
39471|新生儿低血磷|症状
39472|阿罗瞳孔|症状
39473|眶上裂综合征|症状
39474|脊柱病变性骨盆畸形|症状
39475|眼皮跳|症状
39476|脾湿|症状
39477|疑病症|症状
39478|肠鸣|症状
39479|紧张性头晕|症状
39480|手部急性化脓性感染|症状
39481|指(趾)甲脆软萎缩|症状
39482|牙齿呈黄色浅灰...|症状
39483|鼻翼发红|症状
39484|右背部痛|症状
39485|糖类皮质激素分泌过少|症状
39486|佟玉涛|症状
39487|肠痉挛|症状
39488|急性腹痛|症状
39489|肌腱扭伤|症状
39490|口唇刺痛|症状
39491|肝内胆管结石|症状
39492|头皮血肿|症状
39493|甲胎蛋白增高|症状
39494|阴唇融合|症状
39495|持续性剧烈的肩痛|症状
39496|闫敏|症状
39497|冲动型人格障碍|症状
39498|尿等待|症状
39499|甲状腺肿大|症状
39500|足底和足背浮肿|症状
39501|牢脉|症状
39502|风丘疹|症状
39503|脾栓塞|症状
39504|隐球菌囊膜多糖堆积|症状
39505|特别容易饿|症状
39506|穿透性皮肤变性|症状
39507|尿锰粪锰|症状
39508|食指感觉消失|症状
39509|肾阴阳两虚|症状
39510|手脚冰凉|症状
39511|情志内伤|症状
39512|面部多毛|症状
39513|呕血|症状
39514|臀部放射痛|症状
39515|酒悖|症状
39516|Moro反应迟钝|症状
39517|烧伤后尿量减少|症状
39518|极速型心率|症状
39519|凝视征|症状
39520|血管搏动或波形的改变|症状
39521|髌后疼痛|症状
39522|顺行性遗忘|症状
39523|粪柱变形变细|症状
39524|反射性腰痛|症状
39525|睡过之后精力没有恢复|症状
39526|鼻甲萎缩|症状
39527|软产道裂伤|症状
39528|卵巢功能障碍|症状
39529|长头畸形|症状
39530|弥漫性腹部骨化|症状
39531|虎眼征|症状
39532|紧张|症状
39533|头部撞伤|症状
39534|角膜干燥斑|症状
39535|色素沉着与色素减退|症状
39536|肾脏缩小|症状
39537|鲜红斑痣|症状
39538|肛管反射消失|症状
39539|青红丘疹|症状
39540|睑黄瘤|症状
39541|汞毒性震颤|症状
39542|肌腱囊肿|症状
39543|瘀血积聚|症状
39544|中骨盆狭窄|症状
39545|新生儿全身水肿|症状
39546|急性宫颈炎|症状
39547|脊椎僵直|症状
39548|情绪性高血压|症状
39549|尿中组织胺排泄增加|症状
39550|血瘀体质|症状
39551|体内水钠潴留|症状
39552|肩胛带肌肉萎缩|症状
39553|指甲细长|症状
39554|脉搏脱漏|症状
39555|层状鱼鳞癣|症状
39556|肘部的肿胀压痛|症状
39557|歪鼻|症状
39558|小腿和踝关节周...|症状
39559|颈性头痛|症状
39560|结肠袋半月襞消失|症状
39561|雌激素不足|症状
39562|发育性畸形|症状
39563|阵挛-强直型|症状
39564|腿脚抽筋|症状
39565|伤口形成一个搏...|症状
39566|痉挛性斜颈|症状
39567|指节增粗|症状
39568|胃扭转梗阻症状|症状
39569|胃扩张|症状
39570|肛门剧痛|症状
39571|口唇泛黑|症状
39572|血性渗液|症状
39573|尿中有较多尿卟啉|症状
39574|先天性无阴道|症状
39575|重度精神发育迟滞|症状
39576|弥漫性下腰痛|症状
39577|头跳痛|症状
39578|蛛网膜粘连|症状
39579|长期使用糖皮质...|症状
39580|产后手指痛|症状
39581|梦游症|症状
39582|耳轮发育不全|症状
39583|肾火旺|症状
39584|喉头增大|症状
39585|感染性赘生物|症状
39586|口唇疱疹|症状
39587|龟头潮红|症状
39588|面部一侧出汗另...|症状
39589|牙列稀疏|症状
39590|肌张力减低|症状
39591|代开明|症状
39592|对生活丧失兴趣|症状
39593|绝经后子宫内膜增厚|症状
39594|要利琴|症状
39595|热痰口臭|症状
39596|面部蝶形红斑|症状
39597|瘀斑|症状
39598|牵引性头痛|症状
39599|间歇性血尿|症状
39600|脾肿大|症状
39601|肺血增多|症状
39602|心排血量减少|症状
39603|乳腺发育不良|症状
39604|梗噎|症状
39605|剧烈疼痛|症状
39606|肠绒毛萎缩|症状
39607|进食困难|症状
39608|雀斑|症状
39609|脊髓出血|症状
39610|肠蠕动减慢|症状
39611|先天性弓形体|症状
39612|无活动性结核病灶|症状
39613|肌肉挫伤|症状
39614|粪便量少|症状
39615|颈椎间盘退变|症状
39616|不可克制的饮酒冲动|症状
39617|电击样痛或刺痛的头痛|症状
39618|儿童恐怖障碍|症状
39619|足背部肿胀|症状
39620|食管重复|症状
39621|浅表淋巴结进行性肿大|症状
39622|肘关节不能屈曲|症状
39623|脊突叩痛|症状
39624|指甲上有直线|症状
39625|细胞色素C氧化...|症状
39626|言语自动症|症状
39627|氧分压低|症状
39628|骨骼表面向外突出|症状
39629|产后头痛|症状
