:START_ID(disease)|:END_ID(drug)|type:STRING|name:STRING
3638|9489|常用药品|常用药品
21|12405|常用药品|常用药品
665|9434|常用药品|常用药品
4095|9042|常用药品|常用药品
6011|9112|常用药品|常用药品
23|10401|常用药品|常用药品
1746|11730|常用药品|常用药品
4346|12074|常用药品|常用药品
3442|10998|常用药品|常用药品
2239|9803|常用药品|常用药品
6352|10920|常用药品|常用药品
6695|12121|常用药品|常用药品
643|12339|常用药品|常用药品
3767|9281|常用药品|常用药品
6196|11744|常用药品|常用药品
8450|11829|常用药品|常用药品
4333|10842|常用药品|常用药品
6359|9441|常用药品|常用药品
4899|10945|常用药品|常用药品
991|10450|常用药品|常用药品
6861|11876|常用药品|常用药品
4554|9281|常用药品|常用药品
7706|10413|常用药品|常用药品
7181|11638|常用药品|常用药品
1311|12388|常用药品|常用药品
7743|9297|常用药品|常用药品
807|12571|常用药品|常用药品
489|11359|常用药品|常用药品
1086|9448|常用药品|常用药品
4150|12403|常用药品|常用药品
6070|10398|常用药品|常用药品
1477|11966|常用药品|常用药品
2557|11545|常用药品|常用药品
1344|9663|常用药品|常用药品
5443|9002|常用药品|常用药品
5910|9783|常用药品|常用药品
8109|12166|常用药品|常用药品
544|12524|常用药品|常用药品
768|10272|常用药品|常用药品
3472|9034|常用药品|常用药品
5337|12208|常用药品|常用药品
4431|11359|常用药品|常用药品
2585|10292|常用药品|常用药品
2500|11242|常用药品|常用药品
8002|9594|常用药品|常用药品
8802|12178|常用药品|常用药品
3613|11112|常用药品|常用药品
1120|10061|常用药品|常用药品
6665|11660|常用药品|常用药品
5785|10376|常用药品|常用药品
596|9666|常用药品|常用药品
7077|9281|常用药品|常用药品
6736|10621|常用药品|常用药品
8278|11977|常用药品|常用药品
7992|10742|常用药品|常用药品
7723|9375|常用药品|常用药品
2951|10896|常用药品|常用药品
5272|11298|常用药品|常用药品
6754|10447|常用药品|常用药品
8359|10290|常用药品|常用药品
241|11695|常用药品|常用药品
5899|9375|常用药品|常用药品
7049|10961|常用药品|常用药品
51|12159|常用药品|常用药品
1981|9856|常用药品|常用药品
8412|11876|常用药品|常用药品
6163|10844|常用药品|常用药品
461|9480|常用药品|常用药品
2716|10328|常用药品|常用药品
5689|10979|常用药品|常用药品
3310|11665|常用药品|常用药品
2973|10358|常用药品|常用药品
8759|8947|常用药品|常用药品
5314|9077|常用药品|常用药品
8748|12240|常用药品|常用药品
8536|11732|常用药品|常用药品
6638|9690|常用药品|常用药品
3522|8844|常用药品|常用药品
318|9145|常用药品|常用药品
2679|11255|常用药品|常用药品
7126|10550|常用药品|常用药品
1456|11646|常用药品|常用药品
5535|11293|常用药品|常用药品
3995|10043|常用药品|常用药品
621|9667|常用药品|常用药品
3487|10189|常用药品|常用药品
7705|11050|常用药品|常用药品
374|9042|常用药品|常用药品
3324|12494|常用药品|常用药品
2030|11668|常用药品|常用药品
681|9434|常用药品|常用药品
3960|10711|常用药品|常用药品
4107|9974|常用药品|常用药品
5443|9037|常用药品|常用药品
6216|10272|常用药品|常用药品
1034|11476|常用药品|常用药品
6222|12616|常用药品|常用药品
6510|10722|常用药品|常用药品
666|10959|常用药品|常用药品
691|10953|常用药品|常用药品
5850|9667|常用药品|常用药品
7553|9340|常用药品|常用药品
6096|11131|常用药品|常用药品
6762|10953|常用药品|常用药品
4990|11236|常用药品|常用药品
5751|9281|常用药品|常用药品
698|11305|常用药品|常用药品
7140|10961|常用药品|常用药品
8550|11017|常用药品|常用药品
5787|10755|常用药品|常用药品
1365|11133|常用药品|常用药品
1452|10551|常用药品|常用药品
556|11638|常用药品|常用药品
440|12086|常用药品|常用药品
5648|9466|常用药品|常用药品
6323|11017|常用药品|常用药品
8157|9434|常用药品|常用药品
1829|9535|常用药品|常用药品
2840|12135|常用药品|常用药品
4902|11961|常用药品|常用药品
8693|8815|常用药品|常用药品
1394|10795|常用药品|常用药品
2477|11285|常用药品|常用药品
2432|9674|常用药品|常用药品
7360|10901|常用药品|常用药品
8709|9257|常用药品|常用药品
793|10718|常用药品|常用药品
8381|10906|常用药品|常用药品
5196|11265|常用药品|常用药品
1384|9394|常用药品|常用药品
729|12576|常用药品|常用药品
5634|9766|常用药品|常用药品
7563|10471|常用药品|常用药品
1475|9503|常用药品|常用药品
7124|9281|常用药品|常用药品
561|9833|常用药品|常用药品
4718|10088|常用药品|常用药品
4963|9451|常用药品|常用药品
6446|10488|常用药品|常用药品
2578|12454|常用药品|常用药品
6376|10953|常用药品|常用药品
8500|11492|常用药品|常用药品
3669|12086|常用药品|常用药品
7855|11484|常用药品|常用药品
1733|12045|常用药品|常用药品
3541|12110|常用药品|常用药品
4932|12148|常用药品|常用药品
1046|12080|常用药品|常用药品
2406|11017|常用药品|常用药品
5134|12135|常用药品|常用药品
2245|12473|常用药品|常用药品
318|11695|常用药品|常用药品
6414|10025|常用药品|常用药品
6115|10581|常用药品|常用药品
6241|9434|常用药品|常用药品
613|10835|常用药品|常用药品
1822|10164|常用药品|常用药品
7876|11744|常用药品|常用药品
920|9655|常用药品|常用药品
831|10985|常用药品|常用药品
6352|10413|常用药品|常用药品
8102|11050|常用药品|常用药品
3504|9434|常用药品|常用药品
4330|12344|常用药品|常用药品
2659|9856|常用药品|常用药品
6772|11133|常用药品|常用药品
5734|11244|常用药品|常用药品
1203|10963|常用药品|常用药品
2163|9783|常用药品|常用药品
2837|9290|常用药品|常用药品
5968|10761|常用药品|常用药品
2486|8932|常用药品|常用药品
8734|12058|常用药品|常用药品
7224|10695|常用药品|常用药品
2751|10911|常用药品|常用药品
2047|10003|常用药品|常用药品
4754|10831|常用药品|常用药品
1556|10224|常用药品|常用药品
7074|8810|常用药品|常用药品
5006|9129|常用药品|常用药品
4532|11868|常用药品|常用药品
4104|11400|常用药品|常用药品
3633|12075|常用药品|常用药品
1452|11684|常用药品|常用药品
5915|12545|常用药品|常用药品
2558|11467|常用药品|常用药品
1225|10167|常用药品|常用药品
7289|10175|常用药品|常用药品
7486|12265|常用药品|常用药品
2412|11099|常用药品|常用药品
5000|11235|常用药品|常用药品
1853|8815|常用药品|常用药品
7519|9544|常用药品|常用药品
3198|10402|常用药品|常用药品
4281|12366|常用药品|常用药品
8018|11017|常用药品|常用药品
913|9281|常用药品|常用药品
8129|10586|常用药品|常用药品
8420|11620|常用药品|常用药品
6984|11876|常用药品|常用药品
3966|9856|常用药品|常用药品
3596|8815|常用药品|常用药品
2535|12323|常用药品|常用药品
2545|12166|常用药品|常用药品
7516|9041|常用药品|常用药品
1365|10118|常用药品|常用药品
5522|12191|常用药品|常用药品
3863|12292|常用药品|常用药品
5469|8815|常用药品|常用药品
7015|11209|常用药品|常用药品
7709|10164|常用药品|常用药品
6773|11700|常用药品|常用药品
418|8985|常用药品|常用药品
2186|10945|常用药品|常用药品
2737|9484|常用药品|常用药品
7024|10054|常用药品|常用药品
1242|10167|常用药品|常用药品
864|11213|常用药品|常用药品
50|9833|常用药品|常用药品
5190|10689|常用药品|常用药品
5329|12433|常用药品|常用药品
8728|10831|常用药品|常用药品
1141|11794|常用药品|常用药品
1737|9466|常用药品|常用药品
2146|11730|常用药品|常用药品
2098|12344|常用药品|常用药品
360|12171|常用药品|常用药品
5631|9112|常用药品|常用药品
7419|12628|常用药品|常用药品
2694|11638|常用药品|常用药品
5445|10284|常用药品|常用药品
7595|12159|常用药品|常用药品
940|11794|常用药品|常用药品
6192|9317|常用药品|常用药品
6829|9921|常用药品|常用药品
8148|10272|常用药品|常用药品
27|10685|常用药品|常用药品
5052|9914|常用药品|常用药品
777|9561|常用药品|常用药品
2457|8815|常用药品|常用药品
3823|11794|常用药品|常用药品
4444|11626|常用药品|常用药品
2927|11112|常用药品|常用药品
6255|11357|常用药品|常用药品
3606|10035|常用药品|常用药品
4592|11806|常用药品|常用药品
1043|11977|常用药品|常用药品
7371|10177|常用药品|常用药品
4786|12344|常用药品|常用药品
453|11359|常用药品|常用药品
4350|11557|常用药品|常用药品
4664|10358|常用药品|常用药品
2391|8932|常用药品|常用药品
7085|11626|常用药品|常用药品
443|12086|常用药品|常用药品
4659|9832|常用药品|常用药品
675|9635|常用药品|常用药品
3739|10868|常用药品|常用药品
5941|9121|常用药品|常用药品
8038|12249|常用药品|常用药品
6000|11349|常用药品|常用药品
6673|9503|常用药品|常用药品
7682|12491|常用药品|常用药品
7152|12311|常用药品|常用药品
813|10835|常用药品|常用药品
1678|9660|常用药品|常用药品
6511|9856|常用药品|常用药品
355|10305|常用药品|常用药品
8162|11700|常用药品|常用药品
3311|11490|常用药品|常用药品
6917|12550|常用药品|常用药品
1637|8932|常用药品|常用药品
823|9778|常用药品|常用药品
1832|11453|常用药品|常用药品
4702|10825|常用药品|常用药品
8379|11744|常用药品|常用药品
5360|11016|常用药品|常用药品
8634|11252|常用药品|常用药品
5506|11966|常用药品|常用药品
2616|11620|常用药品|常用药品
4946|10742|常用药品|常用药品
2988|11744|常用药品|常用药品
7462|11125|常用药品|常用药品
2074|9041|常用药品|常用药品
3674|12086|常用药品|常用药品
8594|9042|常用药品|常用药品
1217|9876|常用药品|常用药品
6051|10920|常用药品|常用药品
7874|11638|常用药品|常用药品
1056|12270|常用药品|常用药品
1525|12188|常用药品|常用药品
1899|10068|常用药品|常用药品
3040|10003|常用药品|常用药品
8700|11492|常用药品|常用药品
7524|8960|常用药品|常用药品
2040|11638|常用药品|常用药品
4589|12403|常用药品|常用药品
664|9434|常用药品|常用药品
3821|12095|常用药品|常用药品
5068|8960|常用药品|常用药品
8423|12135|常用药品|常用药品
6541|10108|常用药品|常用药品
7128|11626|常用药品|常用药品
6384|11242|常用药品|常用药品
2390|9434|常用药品|常用药品
8793|10407|常用药品|常用药品
2722|10585|常用药品|常用药品
3963|12205|常用药品|常用药品
6467|12187|常用药品|常用药品
5047|10025|常用药品|常用药品
2066|8932|常用药品|常用药品
6086|9434|常用药品|常用药品
3929|12554|常用药品|常用药品
7057|11626|常用药品|常用药品
4472|10631|常用药品|常用药品
6759|11105|常用药品|常用药品
606|10401|常用药品|常用药品
2221|11105|常用药品|常用药品
2802|9375|常用药品|常用药品
2070|8993|常用药品|常用药品
7515|11018|常用药品|常用药品
1489|11369|常用药品|常用药品
3981|12114|常用药品|常用药品
4749|8949|常用药品|常用药品
295|8960|常用药品|常用药品
2142|12184|常用药品|常用药品
7600|10505|常用药品|常用药品
179|10788|常用药品|常用药品
5638|10945|常用药品|常用药品
5821|11638|常用药品|常用药品
515|11238|常用药品|常用药品
5849|9925|常用药品|常用药品
8004|12159|常用药品|常用药品
5772|10844|常用药品|常用药品
379|12579|常用药品|常用药品
3049|12345|常用药品|常用药品
4021|11917|常用药品|常用药品
1177|9206|常用药品|常用药品
4556|10685|常用药品|常用药品
5449|10953|常用药品|常用药品
5912|9428|常用药品|常用药品
7588|10953|常用药品|常用药品
1499|11306|常用药品|常用药品
3398|9136|常用药品|常用药品
5484|10205|常用药品|常用药品
4106|10816|常用药品|常用药品
5267|12240|常用药品|常用药品
767|11795|常用药品|常用药品
4109|11977|常用药品|常用药品
802|9466|常用药品|常用药品
7452|10091|常用药品|常用药品
7398|12159|常用药品|常用药品
8461|11222|常用药品|常用药品
39|9856|常用药品|常用药品
