creationdate:LONG|:START_ID(Person)|:END_ID(Organisation)|workfrom:LONG
1352623380321|37383395344931|996|2004
1352623380321|37383395344931|982|2005
1352634216678|37383395344948|578|1999
1352634216678|37383395344948|562|1999
1352634216678|37383395344948|567|1999
1352634216678|37383395344948|584|1999
1353318026586|37383395344998|533|2008
1353318026586|37383395344998|534|2006
1353318026586|37383395344998|535|2011
1353318026586|37383395344998|537|2010
1353093457610|37383395345191|1440|2006
1353093457610|37383395345191|1448|2005
1353093457610|37383395345191|1499|2006
1353093457610|37383395345191|1532|2006
1353093457610|37383395345191|1468|2005
1352926081801|37383395345260|499|2007
1352926081801|37383395345260|503|2006
1352926081801|37383395345260|491|2007
1352926081801|37383395345260|492|2008
1352926081801|37383395345260|1118|2006
1352686671574|37383395345264|894|2003
1352457397558|37383395345374|933|2002
1352457397558|37383395345374|908|2002
1352817013031|37383395345452|901|2002
1352817013031|37383395345452|1051|2002
1353637965188|37383395345492|109|2009
1354015767066|37383395345501|533|2000
1354015767066|37383395345501|535|2000
1354015767066|37383395345501|343|1999
1352895797252|37383395345524|801|2009
1352895797252|37383395345524|802|2007
1352895797252|37383395345524|805|2011
1352895797252|37383395345524|794|2008
1352895797252|37383395345524|795|2009
1352561141860|37383395345556|1104|2009
1352465802321|37383395345741|438|2011
1352465802321|37383395345741|414|2009
1354144663460|37383395345811|1176|2001
1354144663460|37383395345811|1177|2001
1354144663460|37383395345811|1178|2003
1354144663460|37383395345811|1179|2002
1354144663460|37383395345811|1180|2002
1353576072432|37383395345882|917|1999
1353576072432|37383395345882|920|1999
1353227390036|37383395345991|570|2004
1353227390036|37383395345991|556|2004
1353227390036|37383395345991|574|2004
1353072079090|37383395346002|542|2006
1352684541762|37383395346041|1223|2004
1352684541762|37383395346041|1224|2003
1352684541762|37383395346041|1196|2003
1353224762679|37383395346064|1559|2004
1353224762679|37383395346064|1560|2004
1353224762679|37383395346064|825|2003
