creationdate:LONG|:START_ID(Person)|:END_ID(Post)
1333816342439|13194139534447|893353202405
1333440636702|13194139534663|893353202405
1333571009811|17592186044645|893353202405
1333960741419|17592186045707|893353202405
1333526887246|21990232557028|893353202405
1333545043899|26388279066773|893353202405
1333799867602|26388279067202|893353202405
1348951721316|8796093023087|1099511632693
1348765828821|8796093023876|1099511632693
1348925460310|10995116277782|1099511632693
1348742832960|10995116278996|1099511632693
1349211796398|13194139534610|1099511632693
1349076238822|13194139534942|1099511632693
1349146104553|15393162789466|1099511632693
1349110369564|17592186044525|1099511632693
1349050067861|17592186045408|1099511632693
1348771370108|17592186045577|1099511632693
1348921135039|19791209300224|1099511632693
1349309622354|21990232556064|1099511632693
1349060336022|21990232556524|1099511632693
1304963196829|772|549755818819
1304989385586|1355|549755818819
1305346117924|2199023256657|549755818819
1305233677522|4398046511247|549755818819
1305037537472|4398046512669|549755818819
1305195570004|6597069767834|549755818819
1305361666349|8796093022260|549755818819
1305205205950|8796093023087|549755818819
1305061449061|8796093023876|549755818819
1305396311391|10995116277782|549755818819
1305391706883|10995116279037|549755818819
1305147565849|13194139533966|549755818819
1304995471745|13194139534610|549755818819
1305226894242|13194139534942|549755818819
1305141318618|17592186045577|549755818819
1340890717354|30786325579250|962072679253
1341076163573|772|962072679257
1340895339078|1355|962072679257
1340905446036|4398046511458|962072679257
1340999346775|4398046512405|962072679257
1341101000806|6597069767834|962072679257
1341203320496|8796093022260|962072679257
1341213186250|8796093023876|962072679257
1340906800998|10995116278996|962072679257
1340930970642|10995116279037|962072679257
1340971079076|13194139533966|962072679257
1341278701384|13194139534610|962072679257
1340908329920|13194139534942|962072679257
1341133095452|15393162789466|962072679257
1340881039256|17592186044525|962072679257
1341353056423|17592186045408|962072679257
1341085221577|17592186045577|962072679257
1341231403960|19791209300224|962072679257
1341098391544|19791209301104|962072679257
1340860774623|24189255811148|962072679257
1341386509581|24189255811175|962072679257
1341133756450|24189255811441|962072679257
1340954130484|26388279067202|962072679257
1341422431515|30786325577795|962072679257
1341152649084|30786325578931|962072679257
1340993323277|30786325578980|962072679257
1341239821368|30786325579250|962072679257
1284263156708|772|274877911905
1284645869844|1355|274877911905
1284520056151|2199023256657|274877911905
1284158227529|4398046511247|274877911905
1284358612933|4398046511458|274877911905
1284579842697|4398046512405|274877911905
1311545331656|13194139534610|618475295597
1311168953627|13194139534942|618475295597
1311244049387|15393162789466|618475295597
1311494834417|1355|618475295598
1350702412600|4398046511247|1099511632763
1350438262395|4398046511458|1099511632763
1350562353956|4398046512405|1099511632763
1350488072212|4398046512669|1099511632763
1350423800885|6597069767834|1099511632763
1350876232378|8796093022260|1099511632763
1350505123831|8796093023087|1099511632763
1350651132963|10995116277782|1099511632763
1350852760539|10995116278996|1099511632763
1350388985317|10995116279037|1099511632763
1350775126510|13194139533966|1099511632763
1350816452043|772|1099511632777
1351036541020|2199023256657|1099511632777
1351068269339|4398046511247|1099511632777
1350947674807|4398046511458|1099511632777
1350704024092|4398046512405|1099511632777
1351197515901|4398046512669|1099511632777
1350738080982|6597069767834|1099511632777
1350756234931|10995116278996|1099511632777
1350953052506|13194139533966|1099511632777
1350954495327|13194139534610|1099511632777
1351210256682|15393162789466|1099511632777
1350927851673|17592186045408|1099511632777
1351248827494|24189255811148|1099511632777
1350914406164|24189255811441|1099511632777
1350943634058|24189255812167|1099511632777
1350686144539|30786325577795|1099511632777
1350916440087|30786325578931|1099511632777
1351166469274|30786325578980|1099511632777
1350975753123|32985348834257|1099511632777
1351266296794|772|1099511632783
1351106973439|2199023256657|1099511632783
1351279820723|4398046511247|1099511632783
1350916808017|4398046511458|1099511632783
1351223967889|4398046512405|1099511632783
1351182251824|4398046512669|1099511632783
1351155602803|6597069767834|1099511632783
1350811633855|10995116278996|1099511632783
1351195061615|13194139533966|1099511632783
1350962407471|13194139534610|1099511632783
1351038405136|15393162789466|1099511632783
1350834235470|17592186045408|1099511632783
1350710860657|24189255811148|1099511632783
1351023235108|24189255811441|1099511632783
1350794621976|24189255812167|1099511632783
1351121211255|30786325577795|1099511632783
1350888673375|30786325578931|1099511632783
1350733939306|30786325578980|1099511632783
1351075410620|32985348834257|1099511632783
1315481153001|17592186044525|618475295635
1326506152358|4398046511458|824633725875
1326144773897|24189255812167|824633725881
1326255052555|2199023256657|824633725882
1326152455314|4398046511247|824633725882
1326148264172|4398046511458|824633725882
1326572116448|4398046512669|824633725882
1326384747027|6597069767834|824633725882
1326322397027|8796093022260|824633725882
1326423222892|8796093023087|824633725882
1326466306052|8796093023876|824633725882
1326318230283|10995116278996|824633725882
1326108612614|13194139533966|824633725882
1326427111595|13194139534942|824633725882
1326154719869|15393162789466|824633725882
1326565672135|17592186044525|824633725882
1326446056699|17592186045408|824633725882
1326326055134|17592186045577|824633725882
1326681104684|19791209300224|824633725882
1326650478123|21990232556064|824633725882
1326373216039|21990232556524|824633725882
1326475398985|24189255811148|824633725882
1326547055935|24189255811175|824633725882
1267797021461|1355|5079
1343630116327|2199023256657|1030792156136
1343359817841|4398046511247|1030792156136
1343508847593|4398046511458|1030792156136
1343821847339|4398046512405|1030792156136
1343331632671|4398046512669|1030792156136
1343583508343|8796093022260|1030792156136
1343814886663|8796093023087|1030792156136
1343284135337|10995116277782|1030792156136
1343884393159|10995116278996|1030792156136
1343350218774|13194139533966|1030792156136
1343371023754|13194139534610|1030792156136
1343332802319|13194139534942|1030792156136
1343793385950|17592186045577|1030792156136
1343386569128|19791209301104|1030792156136
1343422576141|21990232556064|1030792156136
1343409558810|21990232556524|1030792156136
1343423999105|24189255811148|1030792156136
1343653838787|26388279067202|1030792156136
1343694929114|30786325577795|1030792156136
1343748813366|30786325578931|1030792156136
1343555574936|30786325578980|1030792156136
1343766493620|30786325579250|1030792156136
1343707325202|32985348834257|1030792156136
1343791971063|30786325577795|1030792156137
1343882288571|32985348834257|1030792156143
1343654264484|13194139534610|1030792156145
1332972373499|4398046512669|893353202676
1332851816654|8796093022260|893353202677
1322467375479|8796093022260|755914249209
1322278493394|13194139533966|755914249227
1333685837624|772|893353202706
1333369805690|1355|893353202706
1333777409632|2199023256657|893353202706
1333569111525|4398046511458|893353202706
1333796996264|4398046512405|893353202706
1333569174020|4398046512669|893353202706
1333383965413|6597069767834|893353202706
1333522755941|8796093022260|893353202706
1333800046098|8796093023087|893353202706
1333907438207|8796093023876|893353202706
1333766393704|10995116277782|893353202706
1333596107788|10995116278996|893353202706
1333414306573|10995116279037|893353202706
1333931496253|13194139533966|893353202706
1333848982064|13194139534610|893353202706
1333504521788|13194139534942|893353202706
1333622280679|15393162789466|893353202706
1333426349691|21990232556524|893353202706
1333378437109|24189255811148|893353202706
1333444661378|24189255811175|893353202706
1333756904779|24189255812167|893353202706
1333632680182|26388279067202|893353202706
1349594711412|1355|1099511632924
1349565777070|2199023256657|1099511632924
1349647114478|4398046511247|1099511632924
1349196012429|4398046511458|1099511632924
1349148919865|6597069767834|1099511632924
1349259620625|8796093022260|1099511632924
1349267703968|8796093023876|1099511632924
1349342423609|10995116277782|1099511632924
1349139165461|10995116278996|1099511632924
1349634486095|10995116279037|1099511632924
1349361744696|13194139533966|1099511632924
1349350239717|13194139534942|1099511632924
1349641650788|15393162789466|1099511632924
1349720362398|17592186044525|1099511632924
1349373916667|17592186045408|1099511632924
1349600187275|19791209300224|1099511632924
1349307598566|19791209301104|1099511632924
1349537839816|21990232556524|1099511632924
1349680294082|24189255811175|1099511632924
1349379096035|26388279067202|1099511632924
1349323735532|30786325577795|1099511632924
1349349980934|30786325578931|1099511632924
1349662556231|30786325578980|1099511632924
1349281174052|30786325579250|1099511632924
1349664790066|1355|1099511632926
1349322854219|2199023256657|1099511632926
1349210554907|4398046511247|1099511632926
1349307140610|4398046511458|1099511632926
1349220450348|6597069767834|1099511632926
1349354239149|8796093022260|1099511632926
1349665288188|8796093023876|1099511632926
1349221394788|10995116277782|1099511632926
1349589171877|10995116278996|1099511632926
1349512752623|10995116279037|1099511632926
1349334920323|13194139533966|1099511632926
1349385920905|13194139534942|1099511632926
1349303160695|15393162789466|1099511632926
1349473080899|17592186044525|1099511632926
1349653452152|17592186045408|1099511632926
1349671954829|19791209300224|1099511632926
1349587829124|19791209301104|1099511632926
1349298221550|21990232556524|1099511632926
1349301100262|24189255811175|1099511632926
1349352905638|26388279067202|1099511632926
1349406292442|30786325577795|1099511632926
1349482358296|30786325578931|1099511632926
1349565576738|30786325578980|1099511632926
1349434878382|30786325579250|1099511632926
1343147868273|8796093023087|1030792156232
1317623025794|4398046512405|687194772830
1317483039432|8796093022948|687194772830
1317817639525|17592186045284|687194772830
1318006246519|17592186045627|687194772830
1317448222569|19791209300227|687194772830
1288945456368|8796093022948|343597389153
1349760337831|4398046512405|1099511633256
1349459853904|8796093022948|1099511633256
1349684547074|13194139534949|1099511633256
1349735218160|19791209300227|1099511633256
1349282505246|21990232556083|1099511633256
1349482588340|28587302322311|1099511633256
1349405541125|28587302322698|1099511633256
1349227471721|19791209300227|1099511633263
1346820447040|26388279067210|1030792156542
1346606280892|4398046512405|1030792156543
1346621476534|8796093022948|1030792156543
1346457901982|13194139534949|1030792156543
1346691203256|17592186045284|1030792156543
1346455581319|17592186045627|1030792156543
1346493708229|21990232556083|1030792156543
1346777364471|26388279067210|1030792156543
1346952363172|28587302322311|1030792156543
1300851528494|4398046512405|481036342663
1301338039490|8796093022948|481036342663
1301142143679|13194139534949|481036342663
1349044132280|19791209300227|1099511633315
1348947928965|13194139534949|1099511633317
1297152356835|4398046512405|412316865978
1296777634501|13194139534949|412316865978
