creationdate:LONG|:START_ID(Person)|:END_ID(Person)
1328182676083|981|4398046511934
1325283254327|981|10995116279024
1303681666271|981|13194139533818
1308579555097|981|17592186044725
1322171124216|981|17592186045071
1339526894340|981|17592186045813
1333038827550|981|19791209300191
1350098658931|981|21990232557110
1339849680576|981|24189255812167
1348070031147|981|26388279067210
1351200319730|981|32985348833732
1317478950350|983|2199023255686
1349873878063|983|4398046511989
1296006569125|983|8796093023087
1325254980400|983|10995116278066
1308751669727|983|10995116278390
1319695341398|983|10995116279024
1348346590441|983|19791209300358
1339733142105|983|19791209301084
1315583992642|983|19791209301104
1335908549214|983|21990232556635
1352371046308|983|28587302322180
1335173703734|983|28587302322848
1352588355995|983|28587302323340
1344415609819|983|30786325577990
1352039453714|983|30786325578931
1347152427304|983|32985348834826
1353875218529|983|35184372090502
1310285589083|1009|2199023256031
1334785109125|1009|8796093023077
1291790785684|1009|10995116278727
1336359143229|1009|15393162789466
1311052323961|1009|17592186044645
1343512519623|1009|17592186045577
1334452015263|1009|24189255812167
1325907619297|1009|24189255812761
1341941475863|1009|26388279068209
1338586202856|1009|30786325578980
1353952066571|1009|30786325579250
1327693519575|1037|1204
1288686062541|1037|6597069767381
1319399345028|1037|6597069768167
1343976460632|1065|2199023257247
1286513574156|1065|4398046511989
1298505294865|1065|4398046512669
1331818108428|1065|6597069766769
1323726641696|1065|6597069766793
1301168435988|1065|6597069767381
1327581676655|1065|6597069767706
1314785170152|1065|10995116278275
1303141099995|1065|10995116278449
1333871879032|1065|13194139534228
1306621064393|1065|13194139534447
1323272716537|1065|15393162789104
1343508127891|1065|15393162789716
1309502200544|1065|17592186044574
1322593603744|1065|17592186045408
1320257669317|1065|17592186045847
1328060196064|1065|19791209300778
1352384530460|1065|19791209301454
1337264072862|1065|21990232556073
1346708419539|1065|21990232556130
1351595697089|1065|21990232556269
1328091183158|1065|21990232556531
1333445360833|1065|21990232557164
1335320909299|1065|24189255811433
1336019893598|1065|24189255811804
1350117792086|1065|26388279067660
1339104924257|1065|28587302323340
1350277103619|1065|35184372090391
1325078861722|1096|4398046511458
1291056095951|1096|4398046512405
1312658799822|1096|6597069768167
1344997539233|1096|8796093023077
1341025844010|1096|10995116279024
1336757364797|1096|13194139534507
1350816279408|1096|15393162789178
1344187162432|1096|15393162789357
1303578936861|1096|15393162790399
1318296215157|1096|17592186045707
1330613107243|1096|21990232556064
1347316563701|1096|24189255812574
1345917268777|1096|26388279067210
1350902241265|1096|28587302322307
1353161194688|1096|28587302322767
1348232149613|1096|30786325578144
1341669906227|1096|30786325578190
1347346999969|1096|32985348833746
1354103854102|1096|32985348834886
1344578964067|1130|2199023256818
1276427856536|1130|2199023257001
1320217345399|1130|4398046511304
1277594082066|1130|4398046511661
1316495410519|1130|6597069767080
1299095061177|1130|6597069767182
1333868038149|1130|6597069767597
1330668434201|1130|6597069767839
1291520751793|1130|6597069768249
1332521418051|1130|8796093022904
1324880895964|1130|8796093023321
1291262732202|1130|10995116277889
1311945264084|1130|10995116278996
1323944245581|1130|10995116279024
1348331970343|1130|13194139533641
1341446717457|1130|13194139533732
1334777178702|1130|13194139533753
1296380151053|1130|13194139534431
1346885993017|1130|13194139534949
1311698505523|1130|15393162789106
1307475511131|1130|15393162790063
1354051152172|1130|17592186044574
1350526272392|1130|19791209300953
1319562822110|1130|21990232555636
1322515945155|1130|21990232556019
1329041065716|1130|21990232556183
1324589271589|1130|21990232556540
1333149497009|1130|21990232556635
1349155920824|1130|24189255811875
1351010671663|1130|24189255812164
1341632693802|1130|26388279067742
1344130463290|1130|30786325578202
1341934398031|1130|30786325578736
1345467643368|1130|32985348833584
1351884844056|1130|32985348834680
1353516642334|1130|37383395344903
1350717287024|1180|2199023257093
1320572288441|1180|4398046511748
1333762944765|1180|4398046512351
1316084195232|1180|8796093022238
1288424123731|1180|8796093022715
1295110215620|1180|8796093023087
1342901051653|1180|8796093023864
1343330771065|1180|8796093023876
1312403789262|1180|10995116277805
1328834548605|1180|10995116279182
1346686630184|1180|10995116279197
1345406147328|1180|13194139533448
1306188113490|1180|13194139534936
1315694807898|1180|13194139534942
1349841637725|1180|15393162789716
1349951070256|1180|15393162790071
1350247848766|1180|15393162790399
1332462857558|1180|15393162790526
1311300330613|1180|17592186044744
1344647004012|1180|17592186044826
1336150185838|1180|17592186045681
1338379031984|1180|17592186045707
1321969888005|1180|19791209301580
1348578231249|1180|21990232556711
1352303243381|1180|24189255811649
1341969988890|1180|24189255812253
1330155075222|1180|24189255812389
1340029028245|1180|24189255812512
1326672234711|1180|24189255812554
1324342917390|1180|24189255812726
1332690018755|1180|26388279067204
1345008818473|1180|28587302322848
1334475766633|1180|28587302323163
1351291518504|1180|30786325578070
1352982310606|1180|30786325578527
1340087567167|1180|30786325578612
1343256252867|1180|30786325579250
1350036308445|1180|32985348833585
1351826967531|1180|32985348834257
1351788553723|1180|32985348834886
1349080843436|1180|32985348834955
1353107069398|1180|35184372088972
1353006357889|1180|35184372089116
1352930611650|1180|35184372089264
1352634112762|1180|35184372089719
1353113001884|1180|35184372089942
1353374333680|1180|35184372090502
1353623048931|1180|37383395346041
1278232663272|1204|1555
1319620764893|1204|1608
1329972970393|1204|1681
1272217763077|1204|2199023255737
1287969954391|1204|2199023255767
1332114746271|1204|2199023255898
1341310661613|1204|2199023255937
1283842308706|1204|2199023256363
1344236639636|1204|2199023256383
1280198193026|1204|2199023256666
1294980996306|1204|2199023257024
1302479357848|1204|4398046511147
1339501742420|1204|4398046511255
1319999231993|1204|4398046511453
1324853301482|1204|4398046511748
1338303224515|1204|4398046511851
1327397864733|1204|4398046511930
1284112492466|1204|4398046512103
1346914892098|1204|4398046512273
1296500874262|1204|4398046512286
1334374546968|1204|4398046512388
1304445347787|1204|4398046512447
1284063530239|1204|4398046512651
1314055857066|1204|6597069766697
1305572573291|1204|6597069766853
1291076912854|1204|6597069766925
1317321863464|1204|6597069766995
1313114073004|1204|6597069767044
1341453849060|1204|6597069767723
1310057481045|1204|6597069767781
1337813104865|1204|6597069767839
1341228492670|1204|6597069767970
1305742865922|1204|6597069768167
1340179567904|1204|8796093022283
1353664177958|1204|8796093022582
1305700433085|1204|8796093022697
1309533463808|1204|8796093022715
1317349194083|1204|8796093022904
1300802986626|1204|8796093022932
1309085270016|1204|8796093022945
1315701503702|1204|8796093022948
1337677829432|1204|8796093023077
1291077090042|1204|8796093023183
1322470949004|1204|8796093023425
1307091004249|1204|8796093023500
1319566669808|1204|8796093023802
1297522811270|1204|8796093023809
1329397672163|1204|8796093023851
1347424782354|1204|10995116277819
1297188923995|1204|10995116278083
1317463202513|1204|10995116278132
1314945165599|1204|10995116278447
1318821039910|1204|10995116278624
1312554548610|1204|10995116278727
1341374888620|1204|10995116278803
1313680637926|1204|10995116278836
1297486566615|1204|10995116278970
1339704759410|1204|10995116279084
1301877262729|1204|10995116279093
1311160476795|1204|10995116279130
1291020110264|1204|10995116279197
1293917773445|1204|10995116279272
1345543873689|1204|13194139533646
1309559200192|1204|13194139533727
1341735146865|1204|13194139533818
1336165492681|1204|13194139534003
1302192855732|1204|13194139534051
1298121073066|1204|13194139534224
1353397421281|1204|13194139534338
1300248858468|1204|13194139534454
1327132187176|1204|13194139534533
1316293732583|1204|13194139534659
1349843831801|1204|13194139534789
1324254384080|1204|13194139534879
1323857674121|1204|13194139534936
1347604660788|1204|15393162789031
1327409682832|1204|15393162789322
1338070944658|1204|15393162789357
1303409034405|1204|15393162789420
1318442730333|1204|15393162789464
1316325978099|1204|15393162789532
1329942711776|1204|15393162789541
1320012984064|1204|15393162789684
1311383830635|1204|15393162789727
1330408870989|1204|15393162789762
1335899699041|1204|15393162789916
1302078445428|1204|15393162790390
1322295381841|1204|15393162790526
1314356028510|1204|17592186044479
1314177608244|1204|17592186044513
1324443064230|1204|17592186044574
1322620998243|1204|17592186044674
1328676323847|1204|17592186044706
1313557994228|1204|17592186044725
1328441740163|1204|17592186044866
1342001787063|1204|17592186045004
1323212568590|1204|17592186045196
1341020897502|1204|17592186045284
1329009911628|1204|17592186045591
1310033894028|1204|17592186045627
1325984826064|1204|17592186045681
1347060569616|1204|17592186045695
1333538538248|1204|17592186045813
1322467082341|1204|17592186045817
1318448645057|1204|17592186045847
1319196730377|1204|17592186046068
1353707402304|1204|17592186046107
1314105667912|1204|19791209300026
1344485537033|1204|19791209300223
1330609167119|1204|19791209300812
1350772201775|1204|19791209301047
1327356292635|1204|19791209301288
1318684229379|1204|19791209301431
1328744514119|1204|19791209301454
1349650340024|1204|19791209301580
1327163396648|1204|21990232555527
1339096679397|1204|21990232555639
1318843165445|1204|21990232555748
1344512310612|1204|21990232556030
1336388416540|1204|21990232556052
1330691743229|1204|21990232556064
1338024925330|1204|21990232556073
1340035450211|1204|21990232556241
1334317393906|1204|21990232556251
1331728023957|1204|21990232556269
1324020498430|1204|21990232556290
1327651100607|1204|21990232556493
1321284938576|1204|21990232556666
1338919438153|1204|21990232556892
1320948960744|1204|21990232557153
1349645287867|1204|24189255811168
1335443349852|1204|24189255811210
1350712537712|1204|24189255811433
1330528986882|1204|24189255811723
1352267845216|1204|24189255812134
1333362810658|1204|24189255812164
1353764512654|1204|24189255812253
1344991971336|1204|24189255812574
1334814686450|1204|24189255812617
1348711788669|1204|26388279066632
1337617574707|1204|26388279067204
1353697426618|1204|26388279067210
1333775675819|1204|26388279067773
1340590165843|1204|26388279068195
1344627931781|1204|26388279068219
1346632667492|1204|28587302322210
1335649828971|1204|28587302322266
1353036782036|1204|28587302322297
1332941711225|1204|28587302322311
1346163015441|1204|28587302322645
1336596880216|1204|28587302322698
1345660049073|1204|28587302322848
1349702178482|1204|28587302323633
1343481302871|1204|28587302323738
1337499119586|1204|28587302323848
1340993479494|1204|30786325577740
1347815065224|1204|30786325578120
1342231365814|1204|30786325578144
1341993459567|1204|30786325578643
1353142190218|1204|30786325578736
1348454841033|1204|30786325578881
1352831492581|1204|30786325578948
1346505021764|1204|30786325579172
1352782312100|1204|30786325579197
1347314566935|1204|30786325579294
1348707149173|1204|30786325579297
1352281095257|1204|32985348833353
1352022729235|1204|32985348833491
1347419756028|1204|32985348833559
1345941867965|1204|32985348833578
1352997718795|1204|32985348833673
1353335311824|1204|32985348833719
1352553772522|1204|32985348833732
1345753102877|1204|32985348834072
1345512682535|1204|32985348834162
1352628840607|1204|32985348834928
1350098207179|1204|35184372088997
1348068338148|1204|35184372089378
1352231377404|1204|35184372089798
1353438257964|1204|35184372090028
1353497326308|1204|35184372090046
1354008517370|1204|35184372090415
1351708194285|1204|35184372090529
1352901666198|1204|37383395345452
1353173316780|1204|37383395345524
1295913621454|1223|1364
1345796847970|1223|2199023255686
1299652300828|1223|2199023255869
1306294228294|1223|4398046512008
1341029176239|1223|6597069768167
1304001583395|1223|6597069768281
1337732345854|1223|8796093023282
1346044295623|1223|8796093023537
1322265361501|1223|8796093023614
1336680248271|1223|8796093023876
1328641676879|1223|10995116277761
1326098220822|1223|10995116278274
1344931592601|1223|10995116278352
1327541161580|1223|10995116279272
1332151290904|1223|10995116279452
1348394255266|1223|15393162789271
1340529443286|1223|15393162789639
1340141964924|1223|15393162789916
1348221880027|1223|17592186044645
