creationdate:LONG|:START_ID(Comment)|:END_ID(Place)
1341781188091|962072678076|98
1339561072313|962072678077|1
1307068530417|549755817663|1
1348089757971|1099511631552|49
1318344347210|687194771137|1
1352813737017|1168231108290|1
1348083034463|1099511631555|49
1348141974337|1099511631556|1
1345076508707|1030792154821|109
1348089981746|1099511631558|1
1328253037224|824633724617|83
1352816573056|1168231108299|1
1328178163210|824633724620|1
1345048609400|1030792154829|109
1345044070814|1030792154831|109
1318868388419|687194771153|1
1318927013529|687194771154|1
1338035542076|962072678099|54
1318868900681|687194771157|1
1341737202408|962072678102|98
1318926328641|687194771159|37
1318899626082|687194771160|1
1350917329746|1099511631578|1
1350950635901|1099511631579|1
1350916330481|1099511631580|83
1350926240587|1099511631581|1
1350917951286|1099511631582|1
1350915313737|1099511631583|49
1350917868719|1099511631584|1
1350921178066|1099511631585|1
1344475320798|1030792154851|98
1345033867777|1030792154852|109
1344485621314|1030792154853|98
1344486549182|1030792154854|1
1345033892396|1030792154855|110
1345034038014|1030792154856|54
1345090506321|1030792154857|1
1345128749698|1030792154858|1
1283688305171|274877910764|1
1291727146857|343597387501|1
1353908756111|1168231108334|72
1348143506367|1099511631599|49
1352829127292|1168231108337|1
1352886404849|1168231108338|49
1318820148165|687194771187|1
1335578901800|893353201397|58
1341731128706|962072678134|98
1335647234501|893353201400|1
1332765671904|893353201401|1
1332811699094|893353201402|83
1335599602521|893353201403|58
1352817881299|1168231108348|1
1334338438134|893353201406|1
1348139575178|1099511631616|49
1320144305898|687194771201|1
1297046263031|412316864258|1
1334364761128|893353201411|1
1348146298414|1099511631620|109
1353882237526|1168231108357|72
1348302193753|1099511631623|1
1348269990459|1099511631625|49
1348259498545|1099511631626|109
1348287534761|1099511631627|1
1348292073547|1099511631628|1
1350948540180|1099511631629|103
1348270107473|1099511631630|1
1338737528232|962072678160|1
1350938208021|1099511631633|103
1350954688845|1099511631634|49
1350938981237|1099511631635|58
1350938223588|1099511631636|98
1350996412115|1099511631637|63
1350984295412|1099511631638|49
1350943554453|1099511631639|1
1350230583905|1099511631650|1
1350178297911|1099511631651|1
1350175625681|1099511631653|49
1350212711767|1099511631654|109
1350180126518|1099511631655|1
1350222728207|1099511631656|49
1350180117708|1099511631657|1
1353889236345|1168231108396|72
1345142053768|1030792154926|58
1345139618337|1030792154927|1
1345169382858|1030792154928|1
1353895998271|1168231108402|72
1338061670878|962072678196|54
1328140359553|824633724726|1
1341757614222|962072678199|98
1341800169172|962072678202|1
1328100772400|824633724731|1
1348137164480|1099511631677|49
1325146664038|755914247998|1
1325145190643|755914247999|83
1353904266323|1168231108416|10
1351643633992|1099511631681|78
1348093978145|1099511631682|49
1353930706958|1168231108419|72
1335570106695|893353201476|58
1341732578554|962072678214|98
1337824664535|962072678215|1
1353945237129|1168231108424|72
1320103707249|687194771273|1
1345049819329|1030792154954|109
1337824686378|962072678219|1
1338058618094|962072678220|54
1338059847893|962072678221|60
1306526776203|549755817807|83
1318820304674|687194771280|1
1306600773054|549755817810|12
1306580265716|549755817811|83
1318404241043|687194771284|1
1320170398187|687194771285|1
1337876471548|962072678230|1
1306520929519|549755817816|83
1306526438965|549755817817|83
1318862148678|687194771290|1
1334378084241|893353201499|1
1334328252908|893353201500|1
1338018971335|962072678237|54
1353881488442|1168231108447|72
1334376435717|893353201505|1
1293547173000|343597387618|63
1351192698354|1099511631716|1
1351700916381|1099511631717|78
1348133129642|1099511631718|49
1291764356007|343597387626|1
1335596377121|893353201515|54
1335627711982|893353201516|58
1353931657413|1168231108461|72
1345066878802|1030792154990|109
1353953889088|1168231108463|72
1350931318257|1099511631728|103
1291759406791|343597387633|1
1334328437233|893353201524|1
1335570223008|893353201525|58
1352886316483|1168231108470|1
1352947003777|1168231108471|1
1352886694880|1168231108472|1
1345052980111|1030792155001|109
1352945829583|1168231108474|1
1341730858875|962072678268|98
1350926901231|1099511631741|103
1337850631321|962072678270|1
1350999051896|1099511631743|1
1341735137079|962072678272|58
1341782467511|962072678273|58
1353888453112|1168231108482|72
1350944125334|1099511631747|1
1352896751767|1168231108485|1
1318353834139|687194771334|1
1352909721982|1168231108487|1
1318356732833|687194771336|1
1338010798617|962072678281|54
1338011217231|962072678282|63
1338011840902|962072678284|83
1349602371242|1099511632030|48
1309447265247|549755818143|58
1321714947823|755914248352|103
1350161804724|1099511632033|92
1350119288747|1099511632037|92
1341368661964|962072678566|58
1349575997415|1099511632041|48
1343163747674|1030792155306|1
1309504274664|549755818156|58
1352389950872|1099511632046|1
1352424300477|1168231108784|103
1352426555395|1168231108785|1
1352443625274|1168231108786|92
1352411494483|1099511632054|1
1352432111284|1168231108791|1
1352393587296|1099511632056|92
1309503978001|549755818171|58
1309507644209|549755818172|74
1352388325498|1099511632065|26
1321714772875|755914248387|103
1352414276287|1099511632069|48
1350119560466|1099511632072|92
1321729950310|755914248393|103
1352437829373|1168231108810|1
1343167162483|1030792155340|1
1350161367797|1099511632077|92
1309471874153|549755818190|58
1349567789409|1099511632081|48
1321757302560|755914248403|103
1349582287919|1099511632084|48
1350130448895|1099511632085|92
1343191302748|1030792155350|1
1350119171360|1099511632087|92
1349616203743|1099511632088|58
1349626876798|1099511632089|58
1352411435525|1099511632090|1
1349592274647|1099511632091|48
1349631380090|1099511632092|48
1309424818623|549755818205|58
1352423653082|1168231108831|1
1309505545617|549755818210|58
1352386954481|1099511632099|1
1350172392330|1099511632100|92
1349563434959|1099511632103|48
1352387042479|1099511632106|1
1352395003677|1099511632108|1
1349576835310|1099511632112|48
1352426330126|1168231108849|1
1341334774757|962072678643|58
1341336275300|962072678645|58
1352393352232|1099511632121|1
1321775683022|755914248446|103
1352448953866|1168231108865|1
1352454170543|1168231108866|1
1352532313873|1168231108867|1
1349564220842|1099511632132|48
1343172115508|1030792155397|1
1309461887367|549755818246|58
1352462052296|1168231108871|1
1352463813152|1168231108872|103
1350164262721|1099511632137|92
1336166673648|893353201931|97
1336208835261|893353201932|48
1349448261298|1099511632141|99
1336169841591|893353201934|97
1331745568587|893353201935|1
1336171525406|893353201936|98
1336191946681|893353201937|55
1352707032478|1168231108882|75
1336235289086|893353201939|55
1303138141317|481036341524|63
1336183874904|893353201941|97
1303143264499|481036341526|97
1336188633862|893353201943|101
1347977012107|1099511632153|85
1303213909414|481036341530|104
1336163294054|893353201948|97
1301746748922|481036341533|69
1347990136681|1099511632158|85
1351317236444|1099511632160|49
1278844040645|206158434593|104
1349448261598|1099511632162|99
1331169276743|824633725219|54
1334970982348|893353201956|107
1331227745090|893353201957|101
1331751841820|893353201958|1
1282490127941|206158434599|97
1340084764822|962072678696|49
1352738022343|1168231108905|75
1340082927526|962072678698|49
1341264854151|962072678699|70
1336191151199|893353201965|97
1315181489612|618475295022|69
1351292365424|1099511632175|49
1351296344289|1099511632176|55
1352343052704|1099511632177|74
1321615881374|755914248498|101
1352689555224|1168231108915|75
1351303582439|1099511632180|104
1351381094049|1099511632181|49
1352345475122|1099511632183|74
1336174371242|893353201976|97
1351365543573|1099511632185|85
1351305511410|1099511632187|97
1351297364400|1099511632188|85
1321589882933|755914248511|101
1320369883240|687194771776|55
1354125162496|1168231108929|75
1354129283431|1168231108930|63
1354125206994|1168231108932|55
1347929471686|1099511632198|85
1320382374685|687194771783|69
1354136793123|1168231108936|74
1347937887162|1099511632201|85
1349463716811|1099511632203|99
1352356599986|1099511632205|74
1330945075682|824633725280|1
1313376995294|618475295073|63
1351293577984|1099511632226|49
1347928255639|1099511632227|85
1331184651136|824633725284|54
1331215674645|893353202021|55
1313351117496|618475295078|69
1336022214563|893353202023|98
1347930055149|1099511632233|85
1340006349198|962072678762|49
1340025592347|962072678764|49
1313323720819|618475295085|63
1340059405005|962072678766|98
1336024468590|893353202031|107
1341264649596|962072678769|70
1341283731801|962072678770|97
1354136068743|1168231108979|75
1324532465531|755914248564|101
1341282331558|962072678776|107
1341354525003|962072678777|101
1341284927380|962072678778|98
1341307682828|962072678779|1
1341264056264|962072678780|70
1349453361718|1099511632253|99
1341354608337|962072678782|104
1341264661604|962072678783|70
1336138318486|893353202050|97
1277810647819|137438957955|104
1348013502144|1099511632260|85
1277799698592|137438957957|104
1352689404765|1168231108999|75
1336143386662|893353202056|97
1311875847053|618475295113|55
1341265441394|962072678794|70
1349516996649|1099511632267|99
1352698039413|1168231109004|75
1331139301116|824633725325|54
1352718040216|1168231109006|69
1352778012287|1168231109008|69
1336014116620|893353202065|98
1351886171316|1099511632276|98
1352729777088|1168231109013|75
1351893062515|1099511632278|69
1351959739365|1099511632279|104
1351883552763|1099511632280|54
1351886547541|1099511632281|49
1351928596102|1099511632282|69
1351906080093|1099511632283|104
1354062797686|1168231109020|75
1351883432404|1099511632285|99
1351882838699|1099511632287|49
1351909204744|1099511632288|99
1354066878919|1168231109025|98
1352689452450|1168231109026|75
1330949392758|824633725348|1
1282869980799|206158434725|104
1352748121102|1168231109030|75
1340029063932|962072678823|49
1349514128305|1099511632296|99
1330976732635|824633725353|1
1282947963955|206158434730|104
1330957381714|824633725355|1
1340046320286|962072678829|49
1311840425167|618475295150|55
1347984082780|1099511632303|85
1340062761700|962072678832|107
1340081204490|962072678833|71
1349526192215|1099511632306|99
1331764278349|893353202099|1
1321640589771|755914248628|101
1286233089934|274877911478|104
1286267955797|274877911479|104
1347964162342|1099511632312|85
1354079041439|1168231109049|75
1301434989066|481036341690|63
1336148108829|893353202107|97
1331137114643|824633725372|54
1301445095739|481036341696|63
1341266462201|962072678849|70
1340007488259|962072678850|49
1330971021531|824633725379|1
1311812830745|618475295172|55
1330954909398|824633725381|1
1352418812067|1168231109062|74
1352691090384|1168231109063|75
1354085060084|1168231109066|75
1354111986078|1168231109067|104
1334774936689|893353202124|48
1324738200619|755914248953|50
1327465166679|824633725690|1
1327520255097|824633725691|1
1351026479334|1099511632636|74
1324675759529|755914248957|50
1327472899339|824633725694|1
1334921079944|893353202434|50
1351066383026|1099511632643|74
1327501159360|824633725701|1
1324670464089|755914248966|50
1346178656318|1030792155913|74
1339786380371|962072679178|52
1346180703942|1030792155915|52
1346202481780|1030792155916|92
1346236220017|1030792155917|74
1296432569853|412316865294|92
1339771804765|962072679183|52
1339771030531|962072679185|52
1339682841302|962072679187|92
1346203590932|1030792155924|105
1339695957387|962072679189|50
1339702544804|962072679190|92
1339682946710|962072679191|50
1346211963250|1030792155929|74
1339782886460|962072679194|52
1350687171326|1099511632668|1
1353732598160|1168231109405|55
1341608035679|962072679199|50
1341601261797|962072679200|62
1328684011344|824633725730|52
1340054829014|962072679203|50
1339346900425|962072679205|54
1294964635820|412316865318|98
1341967858945|1030792156272|82
1346306328805|1030792156273|51
1337700614630|962072679540|51
1346255621678|1030792156278|109
1343242163504|1030792156282|51
1341967819186|1030792156284|109
1325023290105|755914249345|51
1339578056855|962072679554|109
1325103649959|755914249348|51
1337965269903|962072679557|54
1346063216209|1030792156299|54
1339575618665|962072679564|85
1338018226523|962072679567|54
1339592166410|962072679568|109
1324947080744|755914249364|51
1311719563738|618475295894|82
1337962168443|962072679575|102
1312260768046|618475295896|51
1339647994562|962072679577|18
1337963719717|962072679579|54
1338013730953|962072679580|54
1337989110483|962072679584|28
1343264925865|1030792156321|54
1312212215497|618475295907|51
1312235741152|618475295909|51
1337981758579|962072679590|51
1343266434701|1030792156327|51
1338754901174|962072679596|103
1338762388399|962072679598|51
1338771863215|962072679599|51
1338735868011|962072679600|82
1339579379836|962072679603|109
1338799154154|962072679604|51
1338815303950|962072679606|82
1338847016670|962072679609|54
1338772086792|962072679610|54
1339582580517|962072679613|109
1338759329020|962072679615|82
1338759352557|962072679616|51
1338758031755|962072679617|54
1338717872344|962072679618|51
1338720543538|962072679620|51
1338722562544|962072679621|54
1338720880529|962072679624|51
1343231905040|1030792156361|82
1339585236373|962072679626|109
1346044841883|1030792156365|51
1346044466723|1030792156367|74
1346031751627|1030792156368|109
1346057362659|1030792156371|109
1346233360490|1030792156374|82
