creationdate:LONG|:START_ID(Comment)|:END_ID(Post)
1334747882122|893353201867|4295
1343167162483|1030792155340|4295
1350161367797|1099511632077|4295
1309471874153|549755818190|4295
1349567789409|1099511632081|4295
1321757302560|755914248403|4306
1349582287919|1099511632084|4306
1350130448895|1099511632085|4306
1343191302748|1030792155350|4306
1349592274647|1099511632091|4306
1349631380090|1099511632092|4306
1309424818623|549755818205|4306
1309505545617|549755818210|4320
1352387042479|1099511632106|4320
1352395003677|1099511632108|4320
1349576835310|1099511632112|549755818222
1352426330126|1168231108849|549755818222
1334761951119|893353201906|549755818222
1341336275300|962072678645|549755818222
1321775683022|755914248446|4348
1334826709430|893353201920|4348
1352448953866|1168231108865|4348
1352454170543|1168231108866|4348
1349564220842|1099511632132|4348
1343172115508|1030792155397|4348
1309461887367|549755818246|4348
1352462052296|1168231108871|4348
1350164262721|1099511632137|4348
1336166673648|893353201931|481036341514
1331745568587|893353201935|481036341514
1303138141317|481036341524|481036341514
1303143264499|481036341526|481036341514
1347977012107|1099511632153|481036341514
1336163294054|893353201948|206158434587
1301746748922|481036341533|206158434587
1347990136681|1099511632158|206158434587
1351317236444|1099511632160|206158434587
1278844040645|206158434593|206158434587
1331169276743|824633725219|206158434587
1282490127941|206158434599|206158434587
1352738022343|1168231108905|206158434587
1336191151199|893353201965|618475295020
1315181489612|618475295022|618475295020
1351292365424|1099511632175|618475295020
1321615881374|755914248498|618475295020
1352345475122|1099511632183|618475295020
1321589882933|755914248511|687194771773
1320369883240|687194771776|687194771773
1354125162496|1168231108929|687194771773
1320375419867|687194771781|687194771773
1347929471686|1099511632198|687194771773
1330945075682|824633725280|618475295071
1313376995294|618475295073|618475295071
1351293577984|1099511632226|618475295071
1347928255639|1099511632227|618475295071
1331184651136|824633725284|618475295071
1313351117496|618475295078|618475295071
1313323720819|618475295085|618475295071
1341264649596|962072678769|755914248560
1324532465531|755914248564|755914248560
1341264056264|962072678780|755914248560
1336138318486|893353202050|137438957953
1277810647819|137438957955|137438957953
1348013502144|1099511632260|137438957953
1277799698592|137438957957|137438957953
1352689404765|1168231108999|137438957953
1336143386662|893353202056|137438957953
1311875847053|618475295113|137438957953
1341265441394|962072678794|137438957953
1349516996649|1099511632267|137438957953
1352698039413|1168231109004|137438957953
1331139301116|824633725325|137438957953
1336014116620|893353202065|137438957953
1351884675482|1099511632275|1099511632274
1351886171316|1099511632276|1099511632274
1352729777088|1168231109013|1099511632274
1351959739365|1099511632279|1099511632274
1351883552763|1099511632280|1099511632274
1351928596102|1099511632282|1099511632274
1351883432404|1099511632285|1099511632274
1351881684407|1099511632286|1099511632274
1351882838699|1099511632287|1099511632274
1330949392758|824633725348|206158434723
1282869980799|206158434725|206158434723
1349514128305|1099511632296|206158434723
1282947963955|206158434730|206158434723
1340046320286|962072678829|4524
1311840425167|618475295150|4524
1347984082780|1099511632303|4524
1349526192215|1099511632306|4524
1286233089934|274877911478|274877911477
1286267955797|274877911479|274877911477
1301434989066|481036341690|274877911477
1336148108829|893353202107|274877911477
1331137114643|824633725372|274877911477
1301445095739|481036341696|4543
1341266462201|962072678849|4543
1330971021531|824633725379|4543
1311812830745|618475295172|4543
1330954909398|824633725381|4543
1352418812067|1168231109062|4543
1354085060084|1168231109066|4552
1334774936689|893353202124|4552
1324738200619|755914248953|481036342008
1324675759529|755914248957|481036342008
1334921079944|893353202434|893353202433
1351066383026|1099511632643|893353202433
1327501159360|824633725701|343597388548
1324670464089|755914248966|343597388548
1346178656318|1030792155913|137438958344
1339786380371|962072679178|137438958344
1296432569853|412316865294|137438958344
1339771804765|962072679183|137438958344
1339771030531|962072679185|137438958344
1339682841302|962072679187|962072679186
1346203590932|1030792155924|962072679186
1339695957387|962072679189|962072679186
1339682946710|962072679191|962072679186
1346211963250|1030792155929|962072679186
1339782886460|962072679194|962072679186
1350687171326|1099511632668|274877911835
1353732598160|1168231109405|274877911835
1341608035679|962072679199|962072679198
1341601261797|962072679200|962072679198
1328684011344|824633725730|824633725729
1340054829014|962072679203|824633725729
1339346900425|962072679205|412316865316
1294964635820|412316865318|412316865316
1341967707246|1030792156268|962072679531
1341964596037|1030792156270|962072679531
1346251376246|1030792156271|962072679531
1343222950697|1030792156274|962072679531
1337700614630|962072679540|962072679531
1341988666185|1030792156286|962072679531
1325023290105|755914249345|755914249344
1339578056855|962072679554|755914249344
1346018600342|1030792156291|755914249344
1346022512416|1030792156296|755914249344
1346013250145|1030792156301|755914249344
1343753474912|1030792156306|755914249344
1324947080744|755914249364|755914249344
1311719563738|618475295894|68719482005
1337962168443|962072679575|68719482005
1312260768046|618475295896|68719482005
1339647994562|962072679577|68719482005
1346184883710|1030792156314|68719482005
1341963889061|1030792156318|68719482005
1312212215497|618475295907|68719482005
1312235741152|618475295909|68719482005
1338754901174|962072679596|962072679595
1341981793417|1030792156333|962072679595
1338762388399|962072679598|962072679595
1338771863215|962072679599|962072679595
1338735868011|962072679600|962072679595
1342027716244|1030792156337|962072679595
1343279184796|1030792156341|962072679595
1346023258358|1030792156348|962072679611
1339582580517|962072679613|962072679611
1346015655142|1030792156350|962072679611
1338759329020|962072679615|962072679611
1338758031755|962072679617|962072679611
1338717872344|962072679618|962072679611
1346031416619|1030792156364|687194772683
1341986651310|1030792156366|687194772683
1341963725810|1030792156373|687194772683
1346025360232|1030792156380|274877912283
1343224715751|1030792156381|274877912283
1343222358650|1030792156384|274877912283
1343229476201|1030792156390|274877912283
1343796904357|1030792156396|5355
1312216799117|618475295981|5355
1343755337658|1030792156398|5355
1303811391113|481036342511|5355
1339575794521|962072679665|5355
1346051993510|1030792156407|5355
1311792781010|618475295993|5355
1339576018796|962072679676|5371
1341965644526|1030792156413|5371
1303819431455|481036342530|5371
1337978970751|962072679688|5371
1341965350342|1030792156428|274877912331
1339643681160|962072679693|274877912331
1346183378296|1030792156430|274877912331
1343778093108|1030792156431|274877912331
1311751423668|618475296016|274877912331
1303797047064|481036342545|274877912331
1343757815146|1030792156437|274877912331
1337984092885|962072679703|274877912331
1346039133514|1030792156444|5403
1346037270001|1030792156445|5403
1338005369392|962072679712|5403
1341965756440|1030792156455|5403
1346083821527|1030792156460|206158435627
1346204853183|1030792156461|206158435627
1312193546247|618475296046|206158435627
1341965146060|1030792156465|206158435627
1335348536550|893353203404|68719482571
1354100021493|1168231110349|68719482571
1300127900090|481036342990|68719482571
1331745660011|893353203408|68719482571
1321872054898|755914249937|68719482571
1327172128646|824633726682|206158436057
1309965871740|549755819739|206158436057
1321931411107|755914249949|206158436057
1344730166292|1030792156897|137438959328
1344739278426|1030792156900|137438959328
1344726560133|1030792156901|137438959328
1327165904698|824633726696|549755819751
1335823897527|893353203433|549755819751
1321877945467|755914249962|549755819751
1308036810033|549755819756|549755819751
1308081450993|549755819760|549755819751
1344533768364|1030792156913|549755819751
1347124910911|1099511633650|549755819751
1308140164485|549755819766|549755819765
1308138487227|549755819771|549755819765
1308171414811|549755819773|549755819765
1335355382616|893353203455|549755819765
1321908368883|755914249984|549755819765
1308068450324|549755819780|549755819779
1354034087928|1168231110405|549755819779
1327223990367|824633726728|549755819779
1335804487557|893353203468|549755819779
1344528203622|1030792156943|549755819779
1335394557419|893353203474|549755819793
1327169640866|824633726740|549755819793
1344779386859|1030792156960|549755819807
1308134148983|549755819809|549755819807
1308119363732|549755819810|549755819807
1354043576426|1168231110436|549755819807
1331668317741|893353203493|549755819807
1339600530479|962072680230|549755819807
1321873298250|755914250024|549755819807
1344732050752|1030792156969|549755819807
1331749004514|893353203500|549755819807
1339530498155|962072680238|549755819821
1308201176691|549755819823|549755819821
1344763363715|1030792156976|549755819821
1321901597494|755914250033|549755819821
1308124620843|549755819827|549755819821
1321939008885|755914250036|549755819821
1347122932450|1099511633717|549755819821
1308179691870|549755819831|549755819821
1347120467207|1099511633721|549755819821
1309888032236|549755819836|549755819835
1308184536233|549755819838|549755819835
1327172368298|824633726783|549755819835
1354092254032|1168231110468|549755819835
1327178397814|824633726790|549755819835
1327165707269|824633726794|549755819849
1347138233311|1099511633739|549755819849
1308140529457|549755819852|549755819849
1321920824203|755914250061|549755819849
1335788577909|893353203534|549755819849
1354044400018|1168231110480|549755819849
1331671880651|893353203539|549755819849
1309886629786|549755819861|549755819849
1327216526325|824633726808|549755819863
1308182117952|549755819865|549755819863
1347125292685|1099511633754|549755819863
1347161155200|1099511633756|549755819863
1308168369723|549755819870|549755819863
1344748284545|1030792157023|549755819863
1309912969535|549755819873|549755819863
1308160609620|549755819876|549755819863
1344507366056|1030792157030|549755819877
1308138880826|549755819880|549755819877
1344741419735|1030792157038|549755819877
1344803968061|1030792157044|549755819891
1308138517733|549755819894|549755819891
1344508630368|1030792157049|549755819891
1321887855050|755914250106|549755819891
1308176666104|549755819899|549755819891
1339559583472|962072680322|549755819905
1348209395109|1099511633795|549755819905
1309912930548|549755819908|549755819905
1344584260006|1030792157063|549755819905
1308124114494|549755819912|549755819905
1354047747975|1168231110537|549755819905
1308133161964|549755819917|549755819905
1308193199966|549755819920|549755819919
1308139622203|549755819922|549755819919
