creationdate:LONG|:START_ID(Post)|:END_ID(Place)
1304061013866|481036339209|53
1304061014866|481036339210|53
1304061015866|481036339211|53
1304061016866|481036339212|53
1304061017866|481036339213|53
1304061018866|481036339214|53
1286229538693|274877909007|53
1286229539693|274877909008|53
1286229540693|274877909009|53
1286229541693|274877909010|53
1286229542693|274877909011|53
1286229543693|274877909012|53
1286229544693|274877909013|53
1286229545693|274877909014|53
1286229546693|274877909015|53
1286229547693|274877909016|53
1286229548693|274877909017|53
1286229549693|274877909018|53
1286229550693|274877909019|53
1286229551693|274877909020|53
1286229552693|274877909021|53
1286229553693|274877909022|53
1286229554693|274877909023|53
1286229555693|274877909024|40
1286229556693|274877909025|53
1286229557693|274877909026|53
1352079102463|1099511629861|53
1352079103463|1099511629862|53
1352079104463|1099511629863|53
1275421582542|137438955560|53
1275421583542|137438955561|53
1275421584542|137438955562|53
1275421585542|137438955563|53
1275421586542|137438955564|53
1275421587542|137438955565|53
1275421588542|137438955566|60
1275421589542|137438955567|53
1275421590542|137438955568|53
1275421591542|137438955569|4
1275421595542|137438955573|53
1275421596542|137438955574|53
1275421597542|137438955575|29
1275421598542|137438955576|104
1275421599542|137438955577|53
1275421600542|137438955578|2
1275421601542|137438955579|53
1350239416443|1099511630005|73
1273104551118|137438955723|58
1314304374497|618475292910|59
1265775802825|2343|87
1353472435209|1168231106899|45
1277793781392|137438955887|3
1342563765789|1030792153495|37
1342275078975|1030792153533|54
1286652238194|274877909456|77
1279574811513|206158432726|96
1279574812513|206158432727|96
1279574813513|206158432728|96
1279574814513|206158432729|96
1279574815513|206158432730|96
1279574816513|206158432731|96
1279574817513|206158432732|96
1279574818513|206158432733|96
1279574819513|206158432734|96
1279574820513|206158432735|96
1279574821513|206158432736|96
1279574822513|206158432737|96
1279574823513|206158432738|96
1279574824513|206158432739|96
1279574825513|206158432740|96
1279574826513|206158432741|96
1279574827513|206158432742|96
1269663312442|68719479271|96
1269663313442|68719479272|96
1269663314442|68719479273|96
1269663315442|68719479274|96
1269663316442|68719479275|96
1269663317442|68719479276|96
1269663318442|68719479277|96
1269663319442|68719479278|96
1269663320442|68719479279|96
1269663321442|68719479280|96
1269663322442|68719479281|96
1269663323442|68719479282|96
1269663324442|68719479283|96
1269663325442|68719479284|96
1269663326442|68719479285|96
1269663327442|68719479286|96
1269663328442|68719479287|96
1328492939109|824633723384|96
1328492940109|824633723385|96
1328492941109|824633723386|96
1328492942109|824633723387|96
1328492943109|824633723388|96
1328492944109|824633723389|96
1328492945109|824633723390|96
1328492946109|824633723391|96
1328492947109|824633723392|96
1328492948109|824633723393|96
1328492949109|824633723394|96
1328492950109|824633723395|96
1328492951109|824633723396|96
1328492952109|824633723397|96
1328492953109|824633723398|96
1328492954109|824633723399|96
1328492955109|824633723400|96
1328492956109|824633723401|96
1328492957109|824633723402|96
1328492958109|824633723403|96
1293121414843|343597386252|96
1293121415843|343597386253|96
1329452863153|824633723412|96
1329452864153|824633723413|96
1329452865153|824633723414|96
1329452866153|824633723415|96
1329452867153|824633723416|96
1329452868153|824633723417|96
1267361722427|2586|96
1267361723427|2587|96
1267361724427|2588|96
1267361725427|2589|96
1267361726427|2590|96
1267361727427|2591|96
1267361728427|2592|96
1316311978372|687194769953|96
1316311979372|687194769954|96
1316311980372|687194769955|96
1316311981372|687194769956|96
1316311982372|687194769957|96
1316311983372|687194769958|96
1316311984372|687194769959|96
1316311985372|687194769960|96
1316311986372|687194769961|96
1316311987372|687194769962|96
1316311988372|687194769963|96
1316311989372|687194769964|96
1316311990372|687194769965|96
1316311991372|687194769966|96
1316311992372|687194769967|92
1316311993372|687194769968|96
1316311994372|687194769969|96
1316311995372|687194769970|96
1316311996372|687194769971|96
1310933914212|618475293236|96
1310933915212|618475293237|96
1310933916212|618475293238|96
1310933917212|618475293239|96
1310933918212|618475293240|96
1310933919212|618475293241|96
1310933920212|618475293242|96
1310933921212|618475293243|96
1310933922212|618475293244|96
1310933923212|618475293245|96
1310933924212|618475293246|96
1310933925212|618475293247|96
1310933926212|618475293248|96
1337004131762|962072676929|96
1337004132762|962072676930|96
1337004133762|962072676931|104
1337004134762|962072676932|96
1337004135762|962072676933|96
1337004136762|962072676934|71
1337004137762|962072676935|96
1337004138762|962072676936|96
1337004139762|962072676937|96
1337004140762|962072676938|96
1337004141762|962072676939|96
1337004142762|962072676940|96
1337004143762|962072676941|96
1337004144762|962072676942|96
1337004145762|962072676943|96
1337004146762|962072676944|96
1337004147762|962072676945|96
1337004148762|962072676946|96
1340414081825|962072676947|96
1340414082825|962072676948|96
1340414083825|962072676949|96
1340414084825|962072676950|96
1340414085825|962072676951|96
1340414086825|962072676952|96
1340414087825|962072676953|96
1340414088825|962072676954|96
1340414089825|962072676955|96
1340414090825|962072676956|96
1340414091825|962072676957|96
1340414092825|962072676958|102
1340414093825|962072676959|96
1340414094825|962072676960|96
1340414095825|962072676961|96
1340414096825|962072676962|96
1340414097825|962072676963|96
1340414098825|962072676964|96
1348334605687|1099511630437|96
1348334606687|1099511630438|96
1348334607687|1099511630439|96
1348334608687|1099511630440|96
1348334609687|1099511630441|96
1348334610687|1099511630442|96
1348334611687|1099511630443|96
1348334612687|1099511630444|96
1348334613687|1099511630445|96
1348334614687|1099511630446|96
1348334615687|1099511630447|96
1348334616687|1099511630448|96
1348334617687|1099511630449|96
1348334618687|1099511630450|96
1348334619687|1099511630451|96
1348334620687|1099511630452|89
1348334621687|1099511630453|96
1348334622687|1099511630454|96
1348334623687|1099511630455|96
1274861736000|137438956152|96
1337606316818|962072676985|44
1337606317818|962072676986|49
1337606318818|962072676987|96
1337606319818|962072676988|96
1337606320818|962072676989|96
1337606321818|962072676990|92
1337606322818|962072676991|96
1337606323818|962072676992|96
1337606324818|962072676993|96
1337606325818|962072676994|96
1337606326818|962072676995|96
1337606327818|962072676996|54
1337606328818|962072676997|24
1337606329818|962072676998|96
1337606330818|962072676999|96
1337606331818|962072677000|96
1337606332818|962072677001|96
1310512290664|618475293322|96
1310512291664|618475293323|96
1310512292664|618475293324|96
1310512293664|618475293325|96
1310512294664|618475293326|96
1310512295664|618475293327|96
1310512296664|618475293328|96
1310512297664|618475293329|96
1310512298664|618475293330|96
1310512299664|618475293331|96
1310512300664|618475293332|96
1351858441557|1099511630485|96
1351858442557|1099511630486|96
1351858443557|1099511630487|96
1351858444557|1099511630488|96
1351858445557|1099511630489|96
1351858446557|1099511630490|96
1351858447557|1099511630491|96
1351858448557|1099511630492|96
1351858449557|1099511630493|96
1351858450557|1099511630494|96
1351858451557|1099511630495|96
1351858452557|1099511630496|96
1351858453557|1099511630497|96
1351858454557|1099511630498|96
1351858455557|1099511630499|96
1351858456557|1099511630500|96
1351858457557|1099511630501|96
1329528752957|824633723558|96
1329528753957|824633723559|96
1329528754957|824633723560|96
1329528755957|824633723561|96
1329528756957|824633723562|96
1329528757957|824633723563|96
1329528758957|824633723564|96
1329528759957|824633723565|96
1329528760957|824633723566|96
1329528761957|824633723567|96
1329528762957|824633723568|96
1329528763957|824633723569|96
1329528764957|824633723570|96
1329528765957|824633723571|96
1341261637927|962072677044|96
1341261638927|962072677045|96
1341261639927|962072677046|96
1341261640927|962072677047|96
1341261641927|962072677048|96
1341261642927|962072677049|96
1341261643927|962072677050|96
1341261644927|962072677051|96
1341261645927|962072677052|80
1341261646927|962072677053|96
1341261647927|962072677054|96
1341261648927|962072677055|96
1341261649927|962072677056|96
1341261650927|962072677057|96
1341261651927|962072677058|96
1341261652927|962072677059|96
1313775855934|618475293380|96
1313775856934|618475293381|96
1313775857934|618475293382|96
1313775858934|618475293383|110
1313775859934|618475293384|96
1313775860934|618475293385|96
1313775861934|618475293386|96
1286007811267|274877909711|96
1286007812267|274877909712|96
1286007813267|274877909713|96
1286007814267|274877909714|96
1286007815267|274877909715|96
1286007816267|274877909716|96
1286007817267|274877909717|96
1286007818267|274877909718|96
1286007819267|274877909719|96
1286007820267|274877909720|96
1286007821267|274877909721|96
1286007822267|274877909722|96
1286007823267|274877909723|96
1286007824267|274877909724|96
1286007825267|274877909725|96
1286007826267|274877909726|96
1286007827267|274877909727|96
1286007828267|274877909728|96
1286007829267|274877909729|96
1295741434123|412316863202|96
1295741435123|412316863203|96
1295741436123|412316863204|96
1295741437123|412316863205|96
1295741438123|412316863206|96
1295741439123|412316863207|96
1295741440123|412316863208|96
1295741441123|412316863209|96
1295741442123|412316863210|96
1295741443123|412316863211|96
1295741444123|412316863212|96
1295741445123|412316863213|96
1295741446123|412316863214|96
1295741447123|412316863215|96
1295741448123|412316863216|96
1295741449123|412316863217|96
1295741450123|412316863218|96
1295741451123|412316863219|96
1295741452123|412316863220|96
1295741453123|412316863221|96
1322091384866|755914246902|96
1322091385866|755914246903|96
1322091386866|755914246904|96
1322091387866|755914246905|96
1322091388866|755914246906|96
1322091389866|755914246907|96
1322091390866|755914246908|96
1301840495103|481036339965|96
1301840496103|481036339966|96
1301840497103|481036339967|96
1301840498103|481036339968|96
1301840499103|481036339969|96
1301840500103|481036339970|96
1301840501103|481036339971|96
1301840502103|481036339972|96
1301840503103|481036339973|96
1301840504103|481036339974|96
1301840505103|481036339975|96
1301840506103|481036339976|96
1301840507103|481036339977|96
1301840508103|481036339978|96
1352433026481|1168231107339|96
1352433027481|1168231107340|96
1352433028481|1168231107341|96
1352433029481|1168231107342|96
1352433030481|1168231107343|96
1352433031481|1168231107344|96
1352433032481|1168231107345|96
1352433033481|1168231107346|96
1352433034481|1168231107347|96
1352433035481|1168231107348|96
1352433036481|1168231107349|96
1352433037481|1168231107350|96
1352433038481|1168231107351|96
1333672033205|893353200408|96
1333672034205|893353200409|96
1333672035205|893353200410|96
1333672036205|893353200411|96
1333672037205|893353200412|96
1333672038205|893353200413|96
1333672039205|893353200414|96
1333672040205|893353200415|96
1333672041205|893353200416|96
1333672042205|893353200417|96
1333672043205|893353200418|96
1315274088845|618475293475|96
1315274089845|618475293476|96
1315274090845|618475293477|96
1319897437652|687194770227|96
1319897438652|687194770228|96
1319897439652|687194770229|96
1319897440652|687194770230|96
1319897441652|687194770231|96
1319897442652|687194770232|96
1319897443652|687194770233|96
1319897444652|687194770234|96
1319897445652|687194770235|96
1319897446652|687194770236|96
1319897447652|687194770237|96
1319897448652|687194770238|96
1319897449652|687194770239|96
1319897450652|687194770240|96
1304931406156|549755816769|96
1304931407156|549755816770|96
1304931408156|549755816771|96
1304931409156|549755816772|96
1304931410156|549755816773|96
1304931411156|549755816774|13
1304931412156|549755816775|96
1304931413156|549755816776|96
1304931414156|549755816777|96
1304931415156|549755816778|96
1304931416156|549755816779|96
1304931417156|549755816780|96
1304931418156|549755816781|96
1304931419156|549755816782|96
1304931420156|549755816783|96
1313232779637|618475293520|96
1313232780637|618475293521|96
1313232781637|618475293522|96
1313232782637|618475293523|96
1313232783637|618475293524|96
1313232784637|618475293525|96
1313232785637|618475293526|96
1313232786637|618475293527|96
1313232787637|618475293528|96
1313232788637|618475293529|96
1313232789637|618475293530|96
1313232790637|618475293531|96
1349603310608|1099511630684|96
1349603311608|1099511630685|96
1349603312608|1099511630686|96
1349603313608|1099511630687|96
1349603314608|1099511630688|96
1349603315608|1099511630689|96
1349603316608|1099511630690|96
1315359516956|687194770275|96
1315359517956|687194770276|96
1315359518956|687194770277|96
1315359519956|687194770278|96
1315359520956|687194770279|96
1315359521956|687194770280|96
1315359522956|687194770281|96
1313921991608|618475293546|61
