creationdate:LONG|:START_ID(Forum)|:END_ID(Person)
1279283246464|206158431356|1295
1297299919604|412316861565|1295
1302604108081|481036338302|1295
1313561416401|618475291775|1295
1293633461521|343597384832|1295
1320952310317|755914245249|1295
1303874194524|481036338306|1295
1295320681026|412316861571|1295
1321849382622|755914245252|1295
1269036402930|68719477893|1295
1272264757835|68719477894|1295
1290139186806|343597384839|1295
1290199800642|343597384840|1295
1263497173773|1161|1305
1267025241398|1162|1312
1263329671532|1163|1331
1265352633437|1164|1344
1299068020701|412316861582|1344
1350358525598|1099511628943|1344
1290222414078|343597384848|1344
1276310790617|137438954641|1344
1354139149841|1168231105682|1344
1277405628028|137438954643|1344
1345190130716|1030792152212|1344
1350793425123|1099511628949|1344
1308283626313|549755815062|1344
1289692484090|343597384855|1344
1280963515536|206158431384|1344
1352022468266|1099511628953|1344
1325567334978|755914245274|1344
1318966638939|687194768539|1344
1321518547662|755914245276|1344
1278820694972|206158431389|1344
1302388185239|481036338334|1344
1312228279974|618475291807|1344
1265915150249|1184|1344
1340289578962|962072675490|1344
1282086603802|206158431395|1344
1337641141282|962072675492|1344
1282424792978|206158431397|1344
1296047604266|412316861607|1344
1307910071569|549755815080|1344
1288547609872|274877908137|1344
1270483152860|68719477930|1344
1311184277020|618475291820|1344
1337826382353|962072675501|1344
1290978733144|343597384878|1344
1342410137112|1030792152239|1344
1266556184977|1200|1355
1338251099771|962072675505|1355
1332735436411|893353198770|1355
1295255069439|412316861619|1355
1285364837474|274877908148|1355
1272119601336|68719477941|1355
1340176261565|962072675510|1355
1285558135560|274877908151|1355
1293917161837|343597384888|1355
1336220152766|893353198777|1355
1268939222778|68719477946|1355
1310821459781|618475291835|1355
1343920672928|1030792152252|1355
1294581391801|412316861629|1355
1290594578048|343597384894|1355
1317490337446|687194768575|1355
1341529255799|962072675520|1355
1330980059823|824633722049|1355
1302888964766|481036338370|1355
1267572502025|1219|1355
1269030065079|68719477958|1355
1345852756055|1030792152263|1355
1339747084475|962072675529|1355
1320705007481|755914245322|1355
1345416850254|1030792152267|1355
1279645765620|206158431436|1355
1326024915105|824633722061|1355
1278428816006|206158431438|1355
1273130080738|137438954704|1355
1315056226221|618475291857|1355
1288431955458|274877908178|1355
1266593388071|1235|1364
1266674478026|1236|1374
1317548638695|687194768597|1374
1293569256920|343597384918|1374
1293542750495|343597384919|1374
1322795898057|755914245336|1374
1334601096742|893353198809|1374
1327474545910|824633722074|1374
1301772052302|481036338395|1374
1285608980401|274877908188|1374
1267662357941|68719477981|1374
1286833291484|274877908190|1374
1331940119429|893353198815|1374
1332663099485|893353198816|1374
1346512536872|1030792152289|1374
1333526595013|893353198818|1374
1267728229657|68719477987|1374
1289057822991|343597384932|1374
1292345956762|343597384933|1374
1311566580008|618475291878|1374
1352927376742|1168231105767|1374
1340305502975|962072675560|1374
1287404276048|274877908201|1374
1278635230318|206158431466|1374
1328683072371|824633722091|1374
1347282467839|1099511629036|1374
1348969925489|1099511629038|1374
1317569774431|687194768623|1374
1341352476438|962072675568|1374
1266775598630|1265|1374
1352748614897|1168231105778|1374
1338068766230|962072675571|1374
1311804833177|618475291892|1374
1346588080437|1030792152309|1374
1312938889265|618475291894|1374
1266140651187|1271|1382
1265033732461|1272|1403
1279003963144|206158431481|1403
1294108327542|343597384954|1403
1308254102725|549755815163|1403
1273139925076|137438954748|1403
1341516683381|962072675581|1403
1306672717786|549755815166|1403
1272302271550|68719478015|1403
1306291687627|549755815168|1403
1281085989488|206158431489|1403
1307758851118|549755815170|1403
1323086697413|755914245379|1403
1337608930240|962072675588|1403
1313390429375|618475291909|1403
1346335743160|1030792152326|1403
1327621691602|824633722119|1403
1304577162983|481036338440|1403
1290073653941|343597384969|1403
1302594823677|481036338442|1403
1300488562017|481036338443|1403
1314766286937|618475291916|1403
1273571278104|137438954765|1403
1308157218636|549755815182|1403
1350745914732|1099511629071|1403
1321785015033|755914245392|1403
1268209063903|68719478033|1403
1337848706209|962072675602|1403
1284626092572|274877908243|1403
1278726229333|206158431508|1403
1317406848127|687194768661|1403
1279893178497|206158431510|1403
1298959060449|412316861719|1403
1352918822212|1168231105816|1403
1285529661477|274877908249|1403
1331885366027|893353198874|1403
1350411988842|1099511629083|1403
1266491953789|1308|1412
1301413250009|481036338461|1412
1347200824125|1099511629086|1412
1268029164347|68719478047|1412
1352207500481|1099511629088|1412
1295367892860|412316861729|1412
1326550062687|824633722146|1412
1351609349787|1099511629091|1412
1349158534285|1099511629092|1412
1278084318915|137438954789|1412
1273798733811|137438954790|1412
1285299148496|274877908263|1412
1329672064937|824633722152|1412
1325282704645|755914245417|1412
1279343393384|206158431530|1412
1268859303612|68719478059|1412
1305256758705|549755815212|1412
1305354880881|549755815213|1412
1344814861446|1030792152366|1412
1281789924297|206158431535|1412
1282095843357|206158431536|1412
1326240148165|824633722163|1412
1345118159590|1030792152372|1412
1317005803163|687194768693|1412
1301905698644|481036338486|1412
1311279158004|618475291959|1412
1284182020136|274877908280|1412
1270083130124|68719478073|1412
1311201688967|618475291962|1412
1275067970156|137438954811|1412
1269462764062|68719478076|1412
1298704482637|412316861757|1412
1324916514723|755914245438|1412
1263086702127|1343|1420
1264020732254|1344|1425
1264711440602|1345|1428
1338506722204|962072675650|1428
1338519459631|962072675651|1428
1307145438056|549755815236|1428
1286873360097|274877908293|1428
1300593616843|481036338502|1428
1264791877142|1351|1428
1342627985531|1030792152392|1428
1318337306231|687194768713|1428
1291523590482|343597385034|1428
1331706702370|893353198923|1428
1330169290613|824633722188|1428
1337366241734|962072675661|1428
1265590600818|1358|1428
1327303940921|824633722191|1428
1314643451717|618475291984|1428
1327380438164|824633722193|1428
1278003438352|137438954834|1428
1288320660660|274877908307|1428
1333660418885|893353198932|1428
1271264437734|68719478101|1428
1265403615399|1366|1428
1304751227863|549755815255|1428
1293995708522|343597385048|1428
1295286915056|412316861785|1428
1272619199437|68719478106|1428
1333503465914|893353198939|1428
1278615378398|206158431580|1428
1299539559753|481036338525|1428
1314552876329|618475291998|1428
1349238643364|1099511629151|1428
1296776761340|412316861792|1428
1282457838174|206158431585|1428
1350965497029|1099511629154|1428
1321699308263|755914245475|1428
1351016112316|1099511629156|1428
1265577925217|1381|1435
1264147371027|1382|1443
1265860347064|1383|1448
1340217317530|962072675688|1448
1308931154888|549755815273|1448
1278446111777|206158431594|1448
1276523877006|137438954859|1448
1318987029825|687194768749|1448
1266843806319|1390|1448
1349025512605|1099511629167|1448
1317522459131|687194768752|1448
1269470978973|68719478129|1448
1296316745605|412316861810|1448
1285048256106|274877908339|1448
1297135203175|412316861812|1448
1285359068513|274877908341|1448
1304248397599|481036338550|1448
1306872337432|549755815287|1448
1353243154166|1168231105912|1448
1326620017953|824633722233|1448
1271376427491|68719478138|1448
1333385907336|893353198971|1448
1328226633208|824633722236|1448
1289418763027|343597385085|1448
1337196970858|962072675710|1448
1345931401613|1030792152447|1448
1284807854638|274877908352|1448
1337606853709|962072675713|1448
1268246855335|68719478146|1448
1323661455429|755914245507|1448
1292523564121|343597385092|1448
1320170374146|687194768773|1448
1308056195365|549755815302|1448
1353008910152|1168231105927|1448
1335539803623|893353198984|1448
1301358400604|481036338569|1448
1321461420196|755914245514|1448
1265709582706|1419|1467
1298764254559|412316861836|1467
1340730961336|962072675725|1467
1316580087697|687194768782|1467
1320770205541|755914245519|1467
1350660620770|1099511629200|1467
1330934344960|824633722257|1467
1299586816311|481036338578|1467
1308328957739|549755815316|1467
1316001041430|687194768789|1467
1333728272437|893353198998|1467
1329630876011|824633722263|1467
1278526541483|206158431640|1467
1316429262500|687194768793|1467
1301793710890|481036338587|1467
1280061015689|206158431644|1467
1320830852806|755914245533|1467
1284374364288|274877908382|1467
1296643945691|412316861856|1467
1323307173122|755914245537|1467
1323810359494|755914245538|1467
1314107557801|618475292067|1467
1275661600798|137438954916|1467
1336400970256|893353199013|1467
1338474210065|962072675750|1467
1306224702672|549755815335|1467
1292520822357|343597385128|1467
1352888499526|1168231105961|1467
1348615141987|1099511629226|1467
1352427109774|1168231105964|1467
1284732694849|274877908397|1467
1274909438579|137438954926|1467
1265924336327|1455|1494
1341274532988|962072675760|1494
1320556346217|687194768817|1494
1337973935729|962072675762|1494
1327925859169|824633722291|1494
1339155881609|962072675764|1494
1320779660899|755914245557|1494
1289279748966|343597385142|1494
1282876909641|206158431671|1494
1279653952982|206158431672|1494
1301042272725|481036338617|1494
1324541069805|755914245562|1494
1308070012989|549755815355|1494
1353099934218|1168231105980|1494
1320043220683|687194768829|1494
1292651474821|343597385150|1494
1295587149231|412316861887|1494
1299808134632|481036338624|1494
1341065486383|962072675777|1494
1316594094440|687194768834|1494
1291694807977|343597385155|1494
1269267148452|68719478212|1494
1298529402793|412316861894|1494
1330529838355|824633722311|1494
1267327321133|1480|1494
1275434225074|137438954953|1494
1353674576719|1168231105994|1494
1348421599875|1099511629259|1494
1309348621872|549755815372|1494
1271786943886|68719478221|1494
1320448913073|687194768846|1494
1340240707164|962072675791|1494
1311761169909|618475292112|1494
1274892542273|137438954961|1494
1288757269703|274877908434|1494
1263722642857|1491|1505
1335447253167|893353199060|1505
1316546641247|687194768854|1505
1332593697015|893353199063|1505
1295142468114|412316861912|1505
1265685043248|1497|1505
1346596975881|1030792152539|1505
1312430859984|618475292124|1505
1323726336016|755914245597|1505
1295240114192|412316861918|1505
1337772533473|962072675807|1505
1284297090284|274877908448|1505
1302876807116|481036338657|1505
1341364460555|962072675810|1505
1348426084513|1099511629283|1505
1316376924904|687194768868|1505
1346567902475|1030792152549|1505
1314082468594|618475292134|1505
1333134313228|893353199079|1505
1296244480700|412316861928|1505
1337058449883|962072675817|1505
1280446055386|206158431722|1505
1289670830907|343597385195|1505
1280389833091|206158431724|1505
1301287418009|481036338669|1505
1286662610109|274877908462|1505
1317060885830|687194768879|1505
1319812544360|687194768880|1505
1311619593409|618475292145|1505
1322907816995|755914245618|1505
1298247731092|412316861939|1505
1351397291432|1099511629300|1505
1337424666729|962072675829|1505
1311605184454|618475292150|1505
1267036658061|1527|1555
1339650508903|962072675832|1555
1349618355724|1099511629305|1555
1302304007228|481036338682|1555
1353006853302|1168231106043|1555
1285885351354|274877908476|1555
1321350914019|755914245629|1555
1348780968461|1099511629311|1555
1277295668109|137438955008|1555
1329812728371|824633722369|1555
1308371054940|549755815426|1555
1270392916591|68719478275|1555
1352621100037|1168231106052|1555
1274281933772|137438955013|1555
1301926318472|481036338694|1555
1271560490414|68719478279|1555
1307371825195|549755815432|1555
1287573140298|274877908489|1555
1334343660337|893353199114|1555
1279094995100|206158431755|1555
1281400094127|206158431756|1555
1291734906484|343597385229|1555
1317981684701|687194768910|1555
1328006536912|824633722383|1555
1289203255323|343597385232|1555
1303522952039|481036338705|1555
1268934297132|68719478290|1555
1320308343956|687194768915|1555
1294438069388|412316861972|1555
1328922888360|824633722389|1555
1334935287647|893353199126|1555
1301656802681|481036338711|1555
1303468039353|481036338712|1555
1332196981408|893353199129|1555
1263369037569|1562|1582
1266489043485|1563|1605
1265403180278|1564|1608
1265600196551|1565|1628
1266875600692|1566|1640
1304686677135|481036338719|1640
1317672469135|687194768928|1640
1273626108846|137438955041|1640
1280546595596|206158431778|1640
1312755021120|618475292195|1640
