creationdate:LONG|:START_ID(Comment)|:END_ID(Comment)
1343048546079|1030792157168|274877913068
1318904731299|687194773493|687194773492
1342015946506|1030792157174|687194773492
1318915481606|687194773495|687194773492
1352800565650|1168231110649|1030792157174
1323891649453|755914250235|549755820024
1345547286005|1030792157180|549755820024
1343080932682|1030792157182|1030792157174
1342023325113|1030792157183|1030792157174
1317101465143|687194773504|549755820024
1318967936741|687194773505|687194773492
1340442065281|962072680450|687194773492
1343048773111|1030792157192|755914250247
1343057430442|1030792157193|755914250247
1328918836621|824633726986|343597389830
1343086943262|1030792157195|1030792157192
1352741100847|1168231110669|1030792157192
1324771830159|755914250254|755914250247
1352785990553|1168231110671|1030792157192
1343048888346|1030792157200|1030792157192
1351931452618|1099511633937|1030792157195
1343100502861|1030792157202|1030792157200
1343037393700|1030792157206|824633726997
1328874148262|824633726999|824633726997
1343047685168|1030792157208|1030792157204
1328923804249|824633727001|824633726997
1328874292506|824633727002|824633726997
1328874810074|824633727003|824633727002
1350353409091|1099511633949|824633726997
1337673984528|962072680478|824633726997
1351568556324|1099511633954|824633726997
1343102451903|1030792157225|1030792157224
1351495038289|1099511633962|1030792157225
1343144717251|1030792157227|1030792157224
1345555987078|1030792157228|1030792157227
1350350569566|1099511633966|1030792157224
1343157006783|1030792157231|1030792157225
1343109989468|1030792157232|1030792157224
1352649101541|1168231110709|1168231110708
1352663901007|1168231110710|1168231110708
1352858832289|1168231110712|1168231110708
1352664368403|1168231110714|1168231110708
1352714750623|1168231110716|1168231110714
1342029067571|1030792157253|1030792157252
1352781679841|1168231110729|1030792157252
1345557748906|1030792157258|1030792157252
1341955520758|1030792157264|1030792157252
1342008533324|1030792157265|1030792157252
1319400730877|687194773595|687194773593
1337176390790|962072680540|687194773593
1352726667415|1168231110749|962072680540
1324806564835|755914250336|755914250327
1352749605226|1168231110753|687194773593
1352802291272|1168231110758|824633727076
1328470729695|824633727079|824633727076
1324846267477|755914250344|755914250341
1324855378311|755914250345|755914250344
1352856735408|1168231110762|755914250345
1352845361918|1168231110763|1168231110758
1342991843266|1030792157293|824633727076
1352870108554|1168231110766|1168231110762
1343053332787|1030792157295|824633727076
1342992015282|1030792157296|755914250344
1345771076155|1030792157303|755914250356
1341940066961|1030792157304|755914250356
1321185755329|755914250363|755914250356
1337613057571|962072680572|755914250356
1351930338996|1099511634049|1099511634038
1340297777466|962072680607|962072680606
1345752899954|1030792157344|1030792157340
1345793859505|1030792157345|1030792157344
1340483853187|962072680620|962072680619
1340456141523|962072680621|962072680619
1340454679220|962072680622|962072680619
1340455658763|962072680624|962072680619
1312195597128|618475296950|343597390005
1337552497603|962072680634|962072680632
1337576776448|962072680635|962072680634
1343044672047|1030792157372|962072680634
1351970006424|1099511634109|962072680634
1351999364017|1099511634110|1099511634109
1343098984675|1030792157376|962072680634
1350433874752|1099511634119|1099511634118
1351493155123|1099511634122|1030792157384
1341976213191|1030792157387|1030792157384
1350372292395|1099511634124|1099511634118
1335257559529|893353203917|893353203908
1350454784046|1099511634126|1099511634119
1337181838782|962072680655|893353203908
1351491789201|1099511634128|1099511634119
1337586354186|962072680663|962072680662
1337535489720|962072680665|962072680662
1350368777374|1099511634139|962072680662
1352733010868|1168231110876|1168231110872
1343012032783|1030792157405|343597390042
1337568727458|962072680670|962072680662
1337528698410|962072680671|962072680662
1337580513390|962072680672|962072680670
1337622873502|962072680673|962072680670
1352860455122|1168231110884|1168231110883
1352820467622|1168231110886|1168231110883
1352872632938|1168231110888|1168231110883
1345549876923|1030792157417|1030792157415
1352820649514|1168231110894|1168231110886
1352823344560|1168231110895|1168231110894
1345597627937|1030792157432|1030792157430
1345572829391|1030792157434|1030792157430
1350356584403|1099511634171|1099511634167
1350421709376|1099511634174|1030792157430
1350356683706|1099511634176|1099511634171
1350399735224|1099511634177|1099511634171
1338555422809|962072680710|962072680709
1338570815648|962072680711|962072680709
1338535795108|962072680712|962072680709
1338538934891|962072680713|962072680709
1338581698789|962072680715|962072680713
1338615876277|962072680716|962072680715
1352742514160|1168231110925|1168231110922
1338659277075|962072680718|962072680716
1352735765947|1168231110927|1168231110922
1338653740578|962072680720|962072680715
1352780711821|1168231110929|1168231110922
1351930532178|1099511634201|1030792157464
1338407893629|962072680730|962072680727
1342031883719|1030792157467|1030792157464
1342033088297|1030792157468|1030792157464
1351958459734|1099511634212|549755820323
1352658635885|1168231110949|549755820323
1350353898299|1099511634214|549755820323
1352706316827|1168231110951|1168231110949
1352684703563|1168231110953|1168231110949
1352661606432|1168231110954|1168231110949
1345787040821|1030792157484|549755820323
1345788478429|1030792157485|1030792157484
1352690513895|1168231110958|1168231110949
1352659771052|1168231110959|1168231110949
1351490181903|1099511634225|1030792157484
1317043061810|687194773816|618475297076
1312237566292|618475297082|618475297076
1312237621233|618475297086|618475297082
1350353163164|1099511634239|687194773814
1343049462594|1030792157508|1030792157507
1343048269496|1030792157510|1030792157507
1343040457670|1030792157512|1030792157507
1343102947341|1030792157514|1030792157507
1343042436952|1030792157515|1030792157507
1343122188454|1030792157516|1030792157507
1351930860828|1099511634254|1030792157512
1351928509476|1099511634263|1030792157526
1345618920749|1030792157543|1030792157541
1345607120087|1030792157544|1030792157541
1350358416234|1099511634282|1030792157541
1350398689972|1099511634283|1099511634282
1345580972181|1030792157549|1030792157541
1345580897168|1030792157551|1030792157541
1350357111680|1099511634288|1030792157551
1307618686542|549755820404|206158436723
1337580462483|962072680821|206158436723
1278709065785|206158436726|206158436723
1340498884254|962072680823|962072680821
1337589949299|962072680824|962072680821
1307331227495|549755820409|206158436723
1337628725546|962072680827|962072680821
1343084956386|1030792157567|687194773885
1343058823026|1030792157568|206158436723
1343062311598|1030792157569|1030792157568
1345542182742|1030792157590|1030792157589
1345556848289|1030792157592|1030792157589
1345555487592|1030792157593|1030792157589
1345577077395|1030792157594|1030792157589
1345601590749|1030792157595|1030792157592
1337277303838|962072680863|962072680861
1337238201518|962072680864|962072680861
1328471050960|824633727400|824633727399
1337606700559|962072680874|824633727399
1341939891228|1030792157614|824633727399
1341943733717|1030792157615|824633727399
1328469602790|824633727409|824633727399
1337633667695|962072680886|962072680885
1345752498269|1030792157625|962072680885
1352660066663|1168231111101|824633727418
1351499395347|1099511634367|824633727418
1351928603590|1099511634368|824633727418
1342022598620|1030792157636|824633727427
1345530361439|1030792157637|824633727427
1350363721535|1099511634375|1099511634374
1350410688229|1099511634376|1099511634374
1352800721059|1168231111113|1099511634376
1345531271416|1030792157642|1030792157637
1351930971926|1099511634379|1030792157637
1350487385254|1099511634381|1099511634376
1351928802154|1099511634382|824633727427
1350374308803|1099511634383|1099511634374
1345531492098|1030792157649|1030792157642
1350351614674|1099511634388|1099511634387
1350413945740|1099511634391|1099511634387
1352645471846|1168231111128|1099511634387
1350355636375|1099511634397|1099511634387
1317042986368|687194773982|481036343771
1302637811750|481036343775|481036343771
1319431841663|687194773984|687194773982
1350386923444|1099511634423|1099511634421
1350362449599|1099511634427|1099511634421
1343042448226|1030792157693|206158436860
1350359209314|1099511634430|1099511634421
1350352231260|1099511634431|1099511634421
1350417851021|1099511634432|1099511634421
1352778299343|1168231111169|206158436860
1352672553392|1168231111190|1168231111189
1352672460560|1168231111192|1168231111189
1352672517715|1168231111193|1168231111189
1352712686777|1168231111194|1168231111189
1352699654117|1168231111195|1168231111193
1352755807995|1168231111196|1168231111189
1352749190404|1168231111198|1168231111190
1352801143353|1168231111200|1168231111198
1352706151632|1168231111201|1168231111190
1343012494463|1030792157735|962072680996
1337224373384|962072681000|962072680996
1302642120913|481036343853|481036343850
1319350760265|687194774065|481036343853
1317118149793|687194774068|687194774067
1324780859459|755914250805|687194774067
1345524814286|1030792157750|687194774067
1345529702089|1030792157754|1030792157750
1345545246350|1030792157758|1030792157754
1345531451449|1030792157759|1030792157754
1345553037428|1030792157761|1030792157750
1352809561577|1168231111244|962072681033
1340491856805|962072681037|962072681033
1352874875156|1168231111246|1168231111244
1345752314388|1030792157776|962072681033
1352630639926|1168231111324|1168231111322
1352560721271|1168231111325|1168231111322
1352582521844|1168231111326|1168231111325
1350914270417|1099511634594|1099511634593
1350438356432|1099511634595|1099511634593
1350446104359|1099511634598|1099511634593
1350430575859|1099511634601|1099511634593
1350445734631|1099511634605|1099511634593
1353393560217|1168231111358|1168231111355
1353337646402|1168231111365|1168231111362
1353336012606|1168231111369|1168231111355
1342702408399|1030792157940|1030792157938
1351401162417|1099511634677|1030792157938
1354002226035|1168231111486|1168231111485
1353457511146|1168231111534|1168231111533
1350474136982|1099511634809|1099511634805
1350473454852|1099511634810|1099511634805
1350473470224|1099511634811|1099511634810
1350478738747|1099511634812|1099511634805
1350489259910|1099511634813|1099511634808
1350478167773|1099511634814|1099511634811
1347770653668|1099511634903|962072681429
1351136949847|1099511634947|1099511634946
1353792670042|1168231111712|1168231111709
1353808128231|1168231111716|1168231111712
1353852594037|1168231111718|1168231111709
1353717648543|1168231111726|1168231111725
1353717712441|1168231111727|1168231111726
1351122605402|1099511635032|1099511635027
1353311713056|1168231111774|1168231111771
1353336902876|1168231111779|1168231111774
1353355932233|1168231111780|1168231111779
1353359330257|1168231111783|1168231111774
1353345746320|1168231111790|1168231111774
1346922979657|1030792158360|1030792158356
1350914110249|1099511635102|1030792158356
1346938941631|1030792158368|1030792158356
1346683962640|1030792158457|1030792158455
1350990305956|1099511635257|1099511635256
1353462956981|1168231112019|1168231112018
1353452133457|1168231112020|1168231112018
1352341750092|1099511635385|1030792158645
1353949680300|1168231112124|1030792158645
1353949690393|1168231112125|1168231112124
1346518264628|1030792158654|1030792158645
