creationdate:LONG|:START_ID(Post)|:END_ID(Tag)
1326286151691|824633727011|6
1326286151691|824633727011|777
1326286151691|824633727011|801
1285384074204|274877913139|6
1285384074204|274877913139|801
1285384074204|274877913139|2918
1278984105853|206158436419|6
1278984105853|206158436419|414
1287400703403|274877913170|6
1287400703403|274877913170|1986
1287400703403|274877913170|2777
1287400703403|274877913170|7516
1300431313729|481036343394|6
1300431313729|481036343394|7516
1300431313729|481036343394|9314
1321089139201|755914250354|6
1321089139201|755914250354|778
1321089139201|755914250354|3102
1329389257895|824633727106|6
1329389257895|824633727106|2003
1329389257895|824633727106|2841
1340224111196|962072680594|6
1340224111196|962072680594|205
1323077986995|755914250402|6
1323077986995|755914250402|205
1323077986995|755914250402|2808
1323077986995|755914250402|6938
1291063281666|343597390002|6
1291063281666|343597390002|777
1291063281666|343597390002|778
1335252931140|893353203906|6
1335252931140|893353203906|1991
1335252931140|893353203906|5116
1335252931140|893353203906|9314
1290032286217|343597390034|6
1290032286217|343597390034|574
1290032286217|343597390034|2033
1343381097140|1030792157410|6
1271283444656|68719483122|6
1338477683742|962072680706|6
1338477683742|962072680706|801
1338305070132|962072680722|6
1338305070132|962072680722|5116
1274988606013|137438959906|1194
1274988606013|137438959906|3156
1274941896013|137438959922|2047
1274941896013|137438959922|3156
1274941896013|137438959922|5636
1274941896013|137438959922|6942
1274941896013|137438959922|9320
1274941896013|137438959922|11576
1274915121013|137438959938|3156
1274915121013|137438959938|5829
1274915121013|137438959938|5970
1274915121013|137438959938|9061
1274915121013|137438959938|9194
1274915121013|137438959938|9237
1272127815687|68719483218|1689
1274992971013|137438959970|3156
1274992971013|137438959970|5456
1274992971013|137438959970|6842
1274992971013|137438959970|7549
1275004806013|137438959986|2966
1275004806013|137438959986|3156
1275004806013|137438959986|7079
1275004806013|137438959986|7314
1275004806013|137438959986|13483
1274949726013|137438960002|1023
1274949726013|137438960002|2784
1274949726013|137438960002|2811
1274949726013|137438960002|2818
1274949726013|137438960002|2992
1274949726013|137438960002|3099
1274949726013|137438960002|3156
1274949726013|137438960002|10930
1284494337294|274877913490|1339
1284494337294|274877913490|2895
1284401232294|274877913506|1339
1284401232294|274877913506|2837
1284401232294|274877913506|10215
1284401232294|274877913506|11238
1284525927294|274877913522|1339
1284525927294|274877913522|5151
1284525927294|274877913522|9162
1284525927294|274877913522|9486
1274937036013|137438960066|458
1274937036013|137438960066|2792
1274937036013|137438960066|3156
1272195045687|68719483346|1689
1272195045687|68719483346|3022
1274956746013|137438960098|2082
1274956746013|137438960098|2918
1274956746013|137438960098|3156
1274917641013|137438960114|1196
1274917641013|137438960114|3156
1274917641013|137438960114|6965
1274917641013|137438960114|8467
1275064656013|137438960130|1998
1275064656013|137438960130|2065
1275064656013|137438960130|2801
1275064656013|137438960130|3036
1275064656013|137438960130|3156
1275064656013|137438960130|6957
1275064656013|137438960130|9217
1284495372294|274877913618|1339
1284495372294|274877913618|2800
1284495372294|274877913618|10928
1284532812294|274877913634|1339
1284532812294|274877913634|5091
1284532812294|274877913634|9177
1284532812294|274877913634|9341
1284532812294|274877913634|10026
1274969211013|137438960178|590
1274969211013|137438960178|787
1274969211013|137438960178|3156
1274969211013|137438960178|9771
1284504642294|274877913666|1339
1284504642294|274877913666|7380
1284504642294|274877913666|9052
1284504642294|274877913666|9133
1284504642294|274877913666|9317
1275075951013|137438960209|3048
1275075951013|137438960209|3056
1275075951013|137438960209|3156
1275075951013|137438960209|5015
1275075951013|137438960209|6486
1275075951013|137438960209|9297
1340036814557|962072681057|2951
1352556795285|1168231111313|2951
1347837538901|1099511634592|2951
1352190334172|1099511634606|2951
1340512581052|962072681140|2951
1353286125543|1168231111354|2951
1336923703214|962072681200|2951
1332206026510|893353204470|2951
1348339709668|1099511634710|2951
1349674526375|1099511634730|2951
1352228886184|1099511634731|2951
1346754010066|1030792158001|2951
1353980613095|1168231111478|2951
1334243296494|893353204560|2951
1333781168441|893353204562|2951
1346626309601|1030792158036|2951
1334310227534|893353204567|2951
1335650431468|893353204570|2951
1345030988173|1030792158047|2951
1353418126019|1168231111524|2951
1350394815247|1099511634804|2951
1353792291693|1168231111556|2951
1348833044461|1099511634828|2951
1349823045415|1099511634862|2951
1348264292874|1099511634864|2951
1343440862561|1030792158138|2951
1337932504050|962072681417|2951
1338254632200|962072681432|2951
1353997020743|1168231111643|2951
1350540097425|1099511634918|2951
1348065328855|1099511634933|2951
1353763005141|1168231111702|2951
1353619018448|1168231111722|2951
1343706629867|1030792158262|2951
1329780789618|824633728074|2951
1351058559044|1099511635026|2951
1353301229059|1168231111770|2951
1321535010190|755914251396|2951
1338659070225|962072681619|2951
1346679452521|1030792158442|2951
1339609517890|962072681723|2951
1349296529531|1099511635250|2951
1342029679130|1030792158516|2951
1342339376685|1030792158527|2951
1353451359325|1168231112012|2951
1333666490436|893353205155|2951
1346496128706|1030792158643|2951
1351255522050|1099511635394|2951
1351035613985|1099511635441|2951
1347430820064|1099511635450|2951
1350374466720|1099511635483|2951
1352810374851|1168231112237|2951
1353859709703|1168231112244|2951
1353012990825|1168231112253|2951
1347234720626|1099511635531|2951
1339464733374|962072682068|2951
1353212721004|1168231112332|2951
1353095735305|1168231112369|2951
1354096862021|1168231112407|2951
1349218053296|1099511635689|2951
1349152439215|1099511635707|2951
1350077904556|1099511635724|2951
1348388779518|1099511635741|2951
1351064468943|1099511635743|2951
1343069814585|1030792159009|2951
1346775632248|1030792159019|2951
1352129071447|1099511635765|2951
1352955699517|1168231112521|2951
1351666597898|1099511635844|2951
1352363236619|1099511635845|2113
1353137920205|1168231112595|2113
1352581885985|1168231112612|2113
1353095157990|1168231112629|2113
1328311855479|824633728966|2113
1345134419820|1030792159184|2113
1342909889679|1030792159194|2113
1311957475440|618475298788|2113
1339367243669|962072682478|2113
1335585266295|893353205747|2113
1340820701913|962072682488|2113
1339742028943|962072682493|2113
1329754847048|824633729072|2113
1320665600098|755914252347|2113
1352757752324|1168231112773|2113
1320150139751|687194775632|2113
1325095206644|755914252379|2113
1321770567595|755914252388|2113
1353703723413|1168231112813|2113
1328554300305|824633729141|2113
1336824505489|962072682622|2113
1353616637241|1168231112836|2113
1342453937276|1030792159371|2113
1348603838889|1099511636113|2113
1349845158836|1099511636145|2113
1342977424217|1030792159425|2113
1353009082435|1168231112913|2113
1353865127009|1168231112924|2113
1350941272640|1099511636200|2113
1330206651532|824633729271|2113
1299993159336|481036345607|2113
1339588790843|962072682775|2113
1352422696986|1168231112999|2113
1353590276334|1168231113016|2113
1349435693010|1099511636386|2113
1353972057662|1168231113139|2113
1353239968011|1168231113156|2113
1331703917027|893353206248|2113
1331846665405|893353206262|2113
1351385777181|1099511636489|2113
1294624420598|412316869148|2113
1307491306511|549755822637|2113
1276541753124|137438962240|2113
1285169564414|274877915731|2113
1350083118666|1099511636601|2113
1344819398292|1030792159886|2113
1327210075534|824633729699|2113
1308268233144|549755822775|2113
1340830637578|962072683201|2113
1331557936532|893353206475|2113
1319035338929|687194776274|2113
1313813769696|618475299590|2113
1321315493230|755914253082|2113
1343401804517|1030792160046|2113
1328591537717|824633729858|2113
1301189256740|481036346198|418
1301189256740|481036346198|1860
1301189256740|481036346198|2046
1301189256740|481036346198|5101
1301189256740|481036346198|9057
1301189256740|481036346198|11604
1301187591740|481036346215|592
1301187591740|481036346215|1860
1301187591740|481036346215|2014
1301187591740|481036346215|5064
1301187591740|481036346215|7517
1301187591740|481036346215|8294
1301167521740|481036346232|1860
1301167521740|481036346232|3035
1301167521740|481036346232|11775
1301197986740|481036346249|565
1301197986740|481036346249|973
1301197986740|481036346249|1860
1301197986740|481036346249|2093
1301197986740|481036346249|5862
1301197986740|481036346249|9733
1301185161740|481036346266|1860
1301185161740|481036346266|6673
1301233941740|481036346285|1860
1301233941740|481036346285|6990
1301233941740|481036346285|12980
1301233941740|481036346285|13688
1301233941740|481036346285|15799
1301194656740|481036346304|1860
1301194656740|481036346304|5099
1301194656740|481036346304|5708
1301194656740|481036346304|10946
1301182641740|481036346322|1860
1301182641740|481036346322|3033
1301182641740|481036346322|5064
1301182641740|481036346322|6862
1301182641740|481036346322|12259
1301182641740|481036346322|13663
1301193801740|481036346341|1860
1301193801740|481036346341|2112
1301193801740|481036346341|2962
1301193801740|481036346341|3013
1301193801740|481036346341|3089
1301193801740|481036346341|9047
1301193801740|481036346341|9058
1301193801740|481036346341|13995
1301193801740|481036346341|15353
1301184981740|481036346354|1860
1301184981740|481036346354|11581
1301178996740|481036346367|1860
1301178996740|481036346367|2866
1301178996740|481036346367|2964
1301178996740|481036346367|7604
1301178996740|481036346367|9181
1301178996740|481036346367|9668
1301178996740|481036346367|14419
1301236776740|481036346380|296
1301236776740|481036346380|1860
1301236776740|481036346380|5153
1346061723457|1030792160287|583
1352526826738|1168231113761|583
1353382897409|1168231113797|583
1352276524578|1099511637069|583
1347570809006|1099511637084|583
1352216895522|1099511637085|583
1347788573180|1099511637142|277
1347788573180|1099511637142|1521
1347788573180|1099511637142|6399
1347788573180|1099511637142|7519
1347675668180|1099511637144|1521
1347675668180|1099511637144|6682
1347675668180|1099511637144|7365
1347675668180|1099511637144|10836
1347711803180|1099511637152|1521
1347711803180|1099511637152|2005
1347711803180|1099511637152|5086
1347711803180|1099511637152|6079
1347711803180|1099511637152|6410
1347711803180|1099511637152|9327
1347711803180|1099511637152|10642
1347711803180|1099511637152|11674
1347711803180|1099511637152|12107
1347802793180|1099511637166|1521
1347802793180|1099511637166|8660
1347802793180|1099511637166|9313
1347827363180|1099511637182|1521
1347827363180|1099511637182|5514
1347827363180|1099511637182|5714
1347827363180|1099511637182|6557
1347827363180|1099511637182|7380
1347827363180|1099511637182|8166
1347827363180|1099511637182|11821
1347787628180|1099511637198|1521
1347787628180|1099511637198|1984
1347787628180|1099511637198|9346
1347787628180|1099511637198|12432
1347665768180|1099511637203|1192
1347665768180|1099511637203|1198
1347665768180|1099511637203|1521
1347665768180|1099511637203|2828
1347665768180|1099511637203|6052
1347665768180|1099511637203|7215
1347665768180|1099511637203|9174
1347665768180|1099511637203|13805
1284062807685|274877916771|193
1327858912584|824633730671|127
1327858912584|824633730671|1989
1327858912584|824633730671|2802
1327858912584|824633730671|11541
1327858912584|824633730671|12086
1296674570328|412316870266|1453
1296674570328|412316870266|2049
1296674570328|412316870266|5079
1296674570328|412316870266|6930
1337070804228|962072684166|149
1346773310598|1030792160917|149
1298617991179|412316870308|149
1301416796666|481036347060|778
1301416796666|481036347060|1679
1301416796666|481036347060|2896
1301416796666|481036347060|2929
1301416796666|481036347060|4854
1301416796666|481036347060|4924
1301416796666|481036347060|10595
1286800969772|274877916854|1162
1286800969772|274877916854|3086
1286800969772|274877916854|5085
1286800969772|274877916854|6938
1286800969772|274877916854|7045
1286800969772|274877916854|13211
1277449378089|137438963764|138
1277449378089|137438963764|2999
1277449378089|137438963764|9058
1342274909429|1030792161348|138
1342274909429|1030792161348|463
1342274909429|1030792161348|1675
1342274909429|1030792161348|2829
1331682701481|893353207892|138
1331682701481|893353207892|2817
1331682701481|893353207892|2919
1331682701481|893353207892|5712
1339752937801|962072684644|138
1339752937801|962072684644|589
1339752937801|962072684644|2980
1307118221241|549755824244|138
1307118221241|549755824244|785
1307118221241|549755824244|2871
1307118221241|549755824244|2919
1307118221241|549755824244|9299
1282644675517|206158440580|138
1347849683629|1099511638164|138
1347849683629|1099511638164|1171
1275905719577|137438963876|138
1275905719577|137438963876|810
1275905719577|137438963876|2829
1275905719577|137438963876|3094
1313064501414|618475301043|138
1313064501414|618475301043|2896
1301690332712|481036347587|138
1301690332712|481036347587|1031
1301690332712|481036347587|8499
